,returns
2021-01-01,0.00145499999999954
2021-01-04,0.006610381894343043
2021-01-05,-0.0011804677231355143
2021-01-06,-8.938458711715835e-05
2021-01-07,0.0033224241280509492
2021-01-08,0.001049359494723845
2021-01-11,-0.0012905458860760222
2021-01-12,0.0014506458592229432
2021-01-13,-0.0003707878500250894
2021-01-14,-0.0016221803488664088
2021-01-15,-0.004730790760344328
2021-01-18,-0.0023791273878372987
2021-01-19,0.007488674689176689
2021-01-20,0.01462832467551789
2021-01-21,0.014807873454666831
2021-01-22,0.011244439100639436
2021-01-25,-0.006653571955123394
2021-01-27,-0.0015895510954501146
2021-01-28,0.0021531467592503795
2021-01-29,-0.0029141405199510917
2021-02-01,0.013730251665293292
2021-02-02,0.010670681190911635
2021-02-03,0.00029041580986310933
2021-02-04,0.014338629541698289
2021-02-05,-0.0010525781239195675
2021-02-08,0.006599409380589449
2021-02-09,-0.0023919820394751046
2021-02-10,0.001725804224771199
2021-02-11,-0.004764201869845386
2021-02-12,-0.0012232952342243752
2021-02-15,-0.00025420242832652207
2021-02-16,-4.623037520246065e-06
2021-02-17,0.0039989459425724405
2021-02-18,-0.002661484905972955
2021-02-19,0.003947477769466579
2021-02-22,-0.0036284370128167875
2021-02-23,-0.003032400996954343
2021-02-24,0.006560094072765699
2021-02-25,-0.059092999724031814
2021-02-26,0.0008016737383411687
2021-03-01,0.00873319787433613
2021-03-02,-0.0028810210919785195
2021-03-03,-0.0008595195431445601
2021-03-04,0.010988957579998182
2021-03-05,-0.006191920697264042
2021-03-08,-0.002171967589792323
2021-03-09,8.241385328422446e-05
2021-03-10,0.005070458037837566
2021-03-12,0.004794081190705679
2021-03-15,-0.000892801428480694
2021-03-16,-0.0009416422047864303
2021-03-17,-0.0027650744646570136
2021-03-18,-0.004103657125221871
2021-03-19,0.004444982447642909
2021-03-22,-0.0016486456520574677
2021-03-23,0.000864312581783544
2021-03-24,-0.0029428791972193613
2021-03-25,0.0021967387622783274
2021-03-26,-0.0003283057492126096
2021-03-30,-0.0013474615562927283
2021-03-31,0.0014266577037111983
2021-04-01,0.007973072168133477
2021-04-05,-0.008580750564144757
2021-04-06,-0.0010341561479132455
2021-04-07,0.000188662816007934
2021-04-08,0.0005368621134964613
2021-04-09,-0.002968076261189667
2021-04-12,-0.0025793439157535403
2021-04-13,0.003752637053888508
2021-04-15,-0.0015738956095586731
2021-04-16,2.4251948644637977e-05
2021-04-19,-0.00117376584826423
2021-04-20,-0.0005244449624164371
2021-04-22,0.0003012282338299421
2021-04-23,-0.0003788504317924213
2021-04-26,-0.004246676514033321
2021-04-27,0.0011369514087486987
2021-04-28,0.005171396959550378
2021-04-29,-0.005804255484221144
2021-04-30,0.007535445859407464
2021-05-03,0.004768220896908204
2021-05-04,-0.0032038774143504645
2021-05-05,0.001053669476453356
2021-05-06,0.0008739148488252635
2021-05-07,-0.001548517812777206
2021-05-10,0.002937567037405664
2021-05-11,0.0032035532946006473
2021-05-12,0.0011476755967660957
2021-05-14,0.001170342373108646
2021-05-17,-0.0037368849710145424
2021-05-18,0.0008415484491466341
2021-05-19,-0.0002162162162161474
2021-05-20,-0.005286428296808698
2021-05-21,0.003193545270073761
2021-05-24,-0.0007898247455944141
2021-05-25,-0.002525581148754341
2021-05-26,0.0028943769841462963
2021-05-27,0.00015899629972326856
2021-05-28,-0.0020618060071770916
2021-05-31,-0.0023557012314342485
2021-06-01,-3.8709240379963816e-05
2021-06-02,0.005409825753285524
2021-06-03,-0.0042352692042985085
2021-06-04,0.0011648195496336555
2021-06-07,0.003611084290818134
2021-06-08,0.0028092049565144883
2021-06-09,-0.0008538316896282705
2021-06-10,0.0019443670965089144
2021-06-11,-0.003996185894518112
2021-06-14,-0.0036850840689870434
2021-06-15,0.0006808338041233153
2021-06-16,-0.003030303030303827
2021-06-17,-0.0022167153892320712
2021-06-18,0.001042909669469294
2021-06-21,-0.0003682723664889531
2021-06-22,-7.271211335424521e-05
2021-06-23,0.0013767827882738004
2021-06-24,-0.0005906217019587823
2021-06-25,-0.002024801395078768
2021-06-28,0.006965275553096006
2021-06-29,-0.00357664479868125
2021-06-30,-0.0010352417579777562
2021-07-01,0.0023147587663008284
2021-07-02,-0.0007150483865502322
2021-07-05,0.0012957438681819866
2021-07-06,0.001665869946256171
2021-07-07,0.0010846300688385213
2021-07-08,-0.0023210012086556375
2021-07-09,-0.002157471269915945
2021-07-12,0.0011028344780883437
2021-07-13,0.0032807003981292215
2021-07-14,0.002735411539775745
2021-07-15,-0.00446173426506169
2021-07-16,0.0012591298978208432
2021-07-19,-0.0075260061576415405
2021-07-20,-0.0012379542199654203
2021-07-22,0.0026491031935087506
2021-07-23,-0.0007999030420573483
2021-07-26,-0.0014603852311861898
2021-07-27,0.0011418353910674917
2021-07-28,-0.0007668265030764676
2021-07-29,-0.0074312969313090615
2021-07-30,0.007741392471959596
2021-08-02,0.002563878448852197
2021-08-03,0.0009347786076150388
2021-08-04,0.0015532834282561137
2021-08-05,-0.0063919219248249615
2021-08-06,0.0
2021-08-09,0.4156581103487784
2021-08-10,-0.000903345469533412
2021-08-11,-5.844394709764167e-05
2021-08-12,0.005469985560062618
2021-08-13,-0.0003077438613648953
2021-08-16,-0.000725130916914285
2021-08-17,-8.214986188459505e-05
2021-08-18,-0.00281386392811267
2021-08-20,-0.002337772010586492
2021-08-23,0.00022021732697541374
2021-08-24,-0.0010423618612515062
2021-08-25,0.00011708674405896957
2021-08-26,0.0017285489485800998
2021-08-27,0.0004743588421518563
2021-08-30,0.002009915583546684
