index,Equity(8 [APOLLOTYRE]),cash
2021-12-09 00:00:00+00:00,21580.0,123070.5
2021-12-10 00:00:00+00:00,21695.0,123044.5
2021-12-13 00:00:00+00:00,21950.0,122996.5
2021-12-14 00:00:00+00:00,21660.0,122929.5
2021-12-16 00:00:00+00:00,21760.0,122694.5
2021-12-20 00:00:00+00:00,20175.0,124150.5
2021-12-22 00:00:00+00:00,21000.0,123780.5
2021-12-23 00:00:00+00:00,21050.0,123523.5
2021-12-27 00:00:00+00:00,20835.0,123563.5
2021-12-28 00:00:00+00:00,21605.0,123067.5
2021-12-29 00:00:00+00:00,21730.0,122949.5
2021-12-30 00:00:00+00:00,21720.0,122918.5
2021-12-31 00:00:00+00:00,21880.0,123025.5
2022-01-04 00:00:00+00:00,22570.0,122470.5
2022-01-05 00:00:00+00:00,22695.0,122329.5
2022-01-06 00:00:00+00:00,22850.0,122248.5
2022-01-07 00:00:00+00:00,23320.0,122130.5
2022-01-10 00:00:00+00:00,23195.0,121999.5
2022-01-11 00:00:00+00:00,23135.0,121477.5
2022-01-14 00:00:00+00:00,23165.0,121279.5
2022-01-17 00:00:00+00:00,24325.0,121066.5
2022-01-19 00:00:00+00:00,23240.0,121532.5
2022-01-20 00:00:00+00:00,22625.0,121648.5
2022-01-24 00:00:00+00:00,21160.0,122889.5
2022-01-27 00:00:00+00:00,21550.0,122651.5
2022-02-02 00:00:00+00:00,22485.0,121736.5
2022-02-04 00:00:00+00:00,22415.0,121113.5
2022-02-07 00:00:00+00:00,22390.0,120969.5
2022-02-08 00:00:00+00:00,22450.0,120968.5
2022-02-15 00:00:00+00:00,21580.0,121877.5
2022-02-22 00:00:00+00:00,19795.0,123314.5
2022-02-28 00:00:00+00:00,18455.0,124573.5
2022-03-02 00:00:00+00:00,18190.0,124541.5
2022-03-07 00:00:00+00:00,17425.0,125390.5
2022-03-08 00:00:00+00:00,17130.0,125934.5
2022-03-10 00:00:00+00:00,18355.0,124867.5
2022-03-11 00:00:00+00:00,18435.0,124502.5
2022-03-14 00:00:00+00:00,18380.0,124418.5
2022-03-15 00:00:00+00:00,18330.0,124725.5
2022-03-16 00:00:00+00:00,18620.0,124734.5
2022-03-22 00:00:00+00:00,19005.0,125373.5
2022-03-23 00:00:00+00:00,18900.0,125292.5
2022-03-25 00:00:00+00:00,18775.0,125104.5
2022-03-28 00:00:00+00:00,18930.0,125043.5
2022-03-29 00:00:00+00:00,18970.0,125019.5
2022-04-01 00:00:00+00:00,19520.0,125099.5
2022-04-07 00:00:00+00:00,19715.0,124424.5
2022-04-08 00:00:00+00:00,20285.0,124481.5
2022-04-18 00:00:00+00:00,19025.0,125176.5
2022-04-20 00:00:00+00:00,19470.0,124883.5
2022-04-21 00:00:00+00:00,20425.0,124910.5
2022-04-26 00:00:00+00:00,20380.0,125130.5
2022-04-27 00:00:00+00:00,21010.0,125129.5
2022-05-02 00:00:00+00:00,20260.0,125042.5
2022-05-06 00:00:00+00:00,19700.0,124900.5
2022-05-12 00:00:00+00:00,19545.0,123797.5
2022-05-16 00:00:00+00:00,21050.0,123650.5
2022-05-17 00:00:00+00:00,21525.0,123301.5
2022-05-18 00:00:00+00:00,21445.0,123480.5
2022-05-19 00:00:00+00:00,21205.0,123149.5
2022-05-20 00:00:00+00:00,21655.0,123138.5
2022-05-26 00:00:00+00:00,21370.0,123299.5
2022-05-27 00:00:00+00:00,21500.0,123135.5
2022-05-30 00:00:00+00:00,22000.0,123121.5
2022-06-01 00:00:00+00:00,21990.0,122990.5
2022-06-02 00:00:00+00:00,22190.0,122966.5
2022-06-07 00:00:00+00:00,21120.0,124011.5
2022-06-08 00:00:00+00:00,21240.0,123997.5
2022-06-09 00:00:00+00:00,20860.0,124289.5
2022-06-13 00:00:00+00:00,19000.0,125695.5
2022-06-15 00:00:00+00:00,18380.0,125961.5
2022-06-20 00:00:00+00:00,17770.0,126677.5
2022-06-21 00:00:00+00:00,17980.0,126601.5
2022-06-22 00:00:00+00:00,17955.0,126272.5
2022-06-23 00:00:00+00:00,17955.0,126278.5
2022-06-28 00:00:00+00:00,18875.0,125614.5
2022-06-29 00:00:00+00:00,18705.0,125696.5
2022-07-01 00:00:00+00:00,18895.0,125844.5
2022-07-04 00:00:00+00:00,19000.0,125730.5
2022-07-06 00:00:00+00:00,19335.0,125593.5
2022-07-07 00:00:00+00:00,20100.0,125422.5
2022-07-11 00:00:00+00:00,20690.0,125422.5
2022-07-12 00:00:00+00:00,20615.0,125361.5
2022-07-14 00:00:00+00:00,20645.0,125258.5
2022-07-15 00:00:00+00:00,21100.0,125179.5
2022-07-18 00:00:00+00:00,21105.0,125170.5
2022-07-21 00:00:00+00:00,21285.0,124840.5
2022-07-22 00:00:00+00:00,21055.0,124894.5
2022-07-27 00:00:00+00:00,21125.0,125050.5
2022-07-28 00:00:00+00:00,21790.0,124844.5
2022-07-29 00:00:00+00:00,21925.0,124828.5
2022-08-01 00:00:00+00:00,22180.0,124689.5
2022-08-03 00:00:00+00:00,22790.0,124456.5
2022-08-04 00:00:00+00:00,23145.0,124127.5
2022-08-05 00:00:00+00:00,23040.0,123988.5
2022-08-10 00:00:00+00:00,22800.0,124028.5
2022-08-11 00:00:00+00:00,23340.0,123912.5
2022-08-12 00:00:00+00:00,23600.0,123750.5
2022-08-16 00:00:00+00:00,25025.0,123816.5
2022-08-17 00:00:00+00:00,25995.0,123755.5
2022-08-18 00:00:00+00:00,26700.0,123679.5
2022-08-23 00:00:00+00:00,25270.0,125127.5
2022-08-24 00:00:00+00:00,24990.0,125271.5
2022-08-29 00:00:00+00:00,24310.0,125623.5
2022-09-01 00:00:00+00:00,25235.0,125521.5
2022-09-02 00:00:00+00:00,25320.0,125530.5
2022-09-05 00:00:00+00:00,25495.0,125481.5
2022-09-06 00:00:00+00:00,27200.0,125583.5
2022-09-07 00:00:00+00:00,27415.000000000004,125366.5
2022-09-12 00:00:00+00:00,28385.000000000004,124987.5
2022-09-14 00:00:00+00:00,28005.0,125215.5
2022-09-15 00:00:00+00:00,29955.0,124824.5
2022-09-22 00:00:00+00:00,28935.000000000004,125611.5
2022-09-23 00:00:00+00:00,28420.0,125194.5
2022-09-30 00:00:00+00:00,27945.0,126034.5
2022-10-07 00:00:00+00:00,27100.0,125946.5
2022-10-10 00:00:00+00:00,27130.0,125637.5
2022-10-12 00:00:00+00:00,27385.000000000004,125580.5
2022-10-13 00:00:00+00:00,27200.0,125421.5
2022-10-17 00:00:00+00:00,27600.0,125168.5
2022-10-18 00:00:00+00:00,27990.000000000004,124832.5
2022-10-20 00:00:00+00:00,28250.0,125378.5
2022-10-21 00:00:00+00:00,28180.0,125414.5
2022-10-27 00:00:00+00:00,28855.0,125215.5
2022-10-28 00:00:00+00:00,28840.000000000004,125009.5
2022-10-31 00:00:00+00:00,29050.0,124777.5
2022-11-01 00:00:00+00:00,29190.000000000004,124831.5
2022-11-03 00:00:00+00:00,28665.000000000004,124928.5
2022-11-04 00:00:00+00:00,28900.0,124890.5
2022-11-07 00:00:00+00:00,30090.000000000004,124611.5
2022-11-10 00:00:00+00:00,29370.0,124343.5
2022-11-14 00:00:00+00:00,28450.0,124965.5
2022-11-18 00:00:00+00:00,27340.000000000004,126835.5
2022-11-21 00:00:00+00:00,27995.0,126727.5
2022-11-22 00:00:00+00:00,28350.0,126545.5
2022-11-24 00:00:00+00:00,28200.0,126737.5
2022-11-25 00:00:00+00:00,29280.0,126604.5
2022-11-28 00:00:00+00:00,31185.000000000004,126270.5
2022-11-30 00:00:00+00:00,31740.000000000004,126077.5
2022-12-05 00:00:00+00:00,31850.0,125788.5
2022-12-06 00:00:00+00:00,31845.0,125464.5
2022-12-07 00:00:00+00:00,31400.0,125885.5
2022-12-08 00:00:00+00:00,31700.0,125719.5
2022-12-09 00:00:00+00:00,31625.0,125768.5
2022-12-12 00:00:00+00:00,32350.0,125649.5
2022-12-16 00:00:00+00:00,32155.0,124765.5
2022-12-19 00:00:00+00:00,32400.0,124656.5
2022-12-20 00:00:00+00:00,32800.0,124652.5
2022-12-27 00:00:00+00:00,32285.000000000004,124167.5
2022-12-29 00:00:00+00:00,32700.0,124300.5
2023-01-02 00:00:00+00:00,32800.0,123844.5
2023-01-05 00:00:00+00:00,33890.0,123981.5
2023-01-09 00:00:00+00:00,32660.000000000004,124131.5
2023-01-10 00:00:00+00:00,32560.000000000004,123817.5
2023-01-12 00:00:00+00:00,31870.0,123844.5
2023-01-17 00:00:00+00:00,31875.0,123773.5
2023-01-19 00:00:00+00:00,31875.0,123963.5
2023-01-27 00:00:00+00:00,30880.0,124584.5
2023-01-30 00:00:00+00:00,31320.0,124270.5
2023-01-31 00:00:00+00:00,32130.0,124174.5
2023-02-02 00:00:00+00:00,33220.0,124080.5
2023-02-03 00:00:00+00:00,33015.0,124537.5
2023-02-07 00:00:00+00:00,33000.0,125132.5
2023-02-08 00:00:00+00:00,33300.0,124945.5
2023-02-15 00:00:00+00:00,32735.000000000004,124673.5
2023-02-16 00:00:00+00:00,33355.0,124622.5
2023-02-22 00:00:00+00:00,32880.0,124780.5
2023-02-27 00:00:00+00:00,31400.0,126037.5
2023-03-03 00:00:00+00:00,31540.000000000004,125854.5
2023-03-10 00:00:00+00:00,31260.000000000004,126213.5
2023-03-13 00:00:00+00:00,30710.000000000004,126094.5
2023-03-17 00:00:00+00:00,30840.000000000004,124763.5
2023-03-20 00:00:00+00:00,31195.0,124607.5
2023-03-28 00:00:00+00:00,30640.000000000004,124445.5
2023-03-29 00:00:00+00:00,31030.0,123903.5
2023-03-31 00:00:00+00:00,32050.0,123677.5
2023-04-03 00:00:00+00:00,32275.0,123318.5
2023-04-05 00:00:00+00:00,32120.0,123129.5
2023-04-10 00:00:00+00:00,32810.0,122471.5
2023-04-13 00:00:00+00:00,32400.0,122931.5
2023-04-17 00:00:00+00:00,32470.0,122562.5
2023-04-18 00:00:00+00:00,33200.0,122398.5
2023-04-20 00:00:00+00:00,33480.0,122262.5
2023-04-26 00:00:00+00:00,33450.0,122037.5
2023-04-27 00:00:00+00:00,34200.0,121875.5
2023-04-28 00:00:00+00:00,34730.0,121879.5
2023-05-02 00:00:00+00:00,34610.0,121798.5
2023-05-03 00:00:00+00:00,35510.0,121489.5
2023-05-04 00:00:00+00:00,35950.0,121861.5
2023-05-08 00:00:00+00:00,37670.0,120946.5
2023-05-09 00:00:00+00:00,38100.0,120547.5
2023-05-11 00:00:00+00:00,36775.0,120847.5
2023-05-15 00:00:00+00:00,36245.0,121389.5
2023-05-17 00:00:00+00:00,36910.0,120967.5
2023-05-24 00:00:00+00:00,38330.0,120095.5
2023-05-25 00:00:00+00:00,38865.0,119701.5
2023-05-26 00:00:00+00:00,39230.0,119640.5
2023-06-06 00:00:00+00:00,39200.0,118920.5
2023-06-08 00:00:00+00:00,39510.0,118813.5
2023-06-09 00:00:00+00:00,40430.0,118565.5
2023-06-12 00:00:00+00:00,40640.0,118316.5
2023-06-13 00:00:00+00:00,40800.0,118257.5
2023-06-14 00:00:00+00:00,40700.0,118175.5
2023-06-16 00:00:00+00:00,41205.0,117888.5
2023-06-20 00:00:00+00:00,40900.0,117938.5
2023-06-21 00:00:00+00:00,41970.0,117712.5
2023-06-23 00:00:00+00:00,41720.0,117925.5
2023-06-26 00:00:00+00:00,40400.0,118842.5
2023-06-28 00:00:00+00:00,41250.0,119408.5
2023-06-30 00:00:00+00:00,40580.0,119855.5
2023-07-04 00:00:00+00:00,39700.0,119957.5
2023-07-05 00:00:00+00:00,39970.0,119903.5
2023-07-06 00:00:00+00:00,41290.0,119777.5
2023-07-07 00:00:00+00:00,41920.0,119246.5
2023-07-10 00:00:00+00:00,43005.0,119230.5
2023-07-11 00:00:00+00:00,43250.0,118936.5
2023-07-14 00:00:00+00:00,41650.0,120033.5
2023-07-17 00:00:00+00:00,41620.0,119714.5
2023-07-18 00:00:00+00:00,41900.0,119813.5
2023-07-19 00:00:00+00:00,42000.0,119599.5
2023-07-20 00:00:00+00:00,41900.0,119108.5
2023-07-25 00:00:00+00:00,42050.0,119067.5
2023-07-28 00:00:00+00:00,42445.0,119043.5
2023-07-31 00:00:00+00:00,43275.0,118787.5
2023-08-01 00:00:00+00:00,42800.0,118721.5
2023-08-02 00:00:00+00:00,42320.0,118895.5
2023-08-03 00:00:00+00:00,43295.0,118919.5
2023-08-04 00:00:00+00:00,43580.0,118843.5
2023-08-08 00:00:00+00:00,43670.0,118723.5
2023-08-09 00:00:00+00:00,43880.0,118557.5
2023-08-17 00:00:00+00:00,39125.0,122383.5
2023-08-21 00:00:00+00:00,39800.0,122103.5
2023-08-28 00:00:00+00:00,39155.0,122542.5
2023-09-04 00:00:00+00:00,39000.0,122573.5
2023-09-05 00:00:00+00:00,38400.0,122682.5
2023-09-06 00:00:00+00:00,38200.0,122425.5
2023-09-11 00:00:00+00:00,38370.0,122069.5
2023-09-14 00:00:00+00:00,38280.0,121239.5
2023-09-18 00:00:00+00:00,37370.0,122290.5
2023-09-20 00:00:00+00:00,37900.0,121934.5
2023-09-25 00:00:00+00:00,37710.0,121200.5
2023-09-27 00:00:00+00:00,37795.0,121472.5
2023-10-03 00:00:00+00:00,37180.0,121563.5
2023-10-04 00:00:00+00:00,37040.0,121432.5
2023-10-05 00:00:00+00:00,37300.0,121198.5
2023-10-06 00:00:00+00:00,38060.0,121014.5
2023-10-11 00:00:00+00:00,37815.0,120115.5
2023-10-13 00:00:00+00:00,38155.0,120183.5
2023-10-16 00:00:00+00:00,38130.0,120057.5
2023-10-17 00:00:00+00:00,39060.0,120001.5
2023-10-19 00:00:00+00:00,38415.0,120288.5
2023-10-20 00:00:00+00:00,38505.0,119901.5
2023-10-23 00:00:00+00:00,37530.0,120535.5
2023-10-31 00:00:00+00:00,38175.0,120503.5
2023-11-07 00:00:00+00:00,38495.0,120414.5
2023-11-08 00:00:00+00:00,40950.0,120030.5
2023-11-10 00:00:00+00:00,41765.0,120425.5
2023-11-13 00:00:00+00:00,41555.0,120406.5
2023-11-15 00:00:00+00:00,42755.0,120388.5
2023-11-20 00:00:00+00:00,42610.0,120357.5
2023-11-22 00:00:00+00:00,42040.0,120472.5
2023-11-23 00:00:00+00:00,42070.0,120441.5
2023-11-28 00:00:00+00:00,42335.0,120320.5
2023-11-29 00:00:00+00:00,42645.0,120081.5
2023-12-04 00:00:00+00:00,45000.0,119073.5
2023-12-08 00:00:00+00:00,45940.0,118336.5
2023-12-13 00:00:00+00:00,44460.0,119220.5
2023-12-18 00:00:00+00:00,45300.0,118813.5
2023-12-22 00:00:00+00:00,42745.0,120975.5
2023-12-26 00:00:00+00:00,43005.0,120744.5
2023-12-29 00:00:00+00:00,45395.0,119851.5
2024-01-04 00:00:00+00:00,44950.0,119984.5
2024-01-09 00:00:00+00:00,46885.0,118668.5
2024-01-10 00:00:00+00:00,46720.0,118497.5
2024-01-11 00:00:00+00:00,46860.0,118659.5
2024-01-15 00:00:00+00:00,47230.0,118223.5
2024-01-16 00:00:00+00:00,47270.0,118379.5
2024-01-19 00:00:00+00:00,50380.0,116003.5
2024-01-20 00:00:00+00:00,50380.0,116003.5
2024-01-24 00:00:00+00:00,52620.00000000001,75259.5
2024-01-25 00:00:00+00:00,51700.0,75495.5
2024-01-29 00:00:00+00:00,52629.99999999999,75034.5
2024-01-31 00:00:00+00:00,54000.0,74511.5
2024-02-09 00:00:00+00:00,50980.0,77466.5
2024-02-13 00:00:00+00:00,51110.0,77792.5
2024-02-14 00:00:00+00:00,51904.99999999999,77218.5
2024-02-20 00:00:00+00:00,52000.0,77062.5
2024-02-22 00:00:00+00:00,52300.0,77150.5
2024-02-29 00:00:00+00:00,52020.00000000001,76565.5
2024-03-04 00:00:00+00:00,53550.0,76478.5
2024-03-05 00:00:00+00:00,54129.99999999999,76332.5
2024-03-06 00:00:00+00:00,53600.0,77094.5
2024-03-11 00:00:00+00:00,51120.0,78520.5
2024-03-12 00:00:00+00:00,50820.0,78751.5
2024-03-14 00:00:00+00:00,50290.0,77913.5
2024-03-27 00:00:00+00:00,46745.0,79954.5
2024-03-28 00:00:00+00:00,46835.0,79988.5
2024-04-01 00:00:00+00:00,46660.0,79844.5
2024-04-02 00:00:00+00:00,47375.0,79417.5
2024-04-05 00:00:00+00:00,46890.0,78672.5
2024-04-09 00:00:00+00:00,46935.0,78604.5
2024-04-10 00:00:00+00:00,48865.0,78318.5
2024-04-12 00:00:00+00:00,48400.0,78546.5
2024-04-16 00:00:00+00:00,47790.0,77716.5
2024-04-25 00:00:00+00:00,49905.0,77861.5
2024-04-29 00:00:00+00:00,49440.0,77864.5
2024-04-30 00:00:00+00:00,50990.0,77475.5
2024-05-03 00:00:00+00:00,50305.0,78633.5
2024-05-07 00:00:00+00:00,47800.0,80053.5
2024-05-10 00:00:00+00:00,48095.0,78240.5
2024-05-13 00:00:00+00:00,48015.0,78106.5
2024-05-14 00:00:00+00:00,47630.0,77957.5
2024-05-15 00:00:00+00:00,47300.0,77156.5
2024-05-16 00:00:00+00:00,48900.0,77632.5
2024-05-23 00:00:00+00:00,48400.0,76321.5
2024-05-28 00:00:00+00:00,47300.0,77168.5
2024-05-29 00:00:00+00:00,47100.0,76646.5
2024-06-03 00:00:00+00:00,47975.0,75797.5
2024-06-07 00:00:00+00:00,48500.0,75182.5
2024-06-10 00:00:00+00:00,48650.0,75018.5
2024-06-12 00:00:00+00:00,47850.0,75022.5
2024-06-14 00:00:00+00:00,47660.0,74978.5
2024-06-24 00:00:00+00:00,49900.0,74302.5
2024-06-25 00:00:00+00:00,51970.00000000001,73796.5
2024-06-26 00:00:00+00:00,51685.0,73125.5
2024-06-27 00:00:00+00:00,51860.0,73369.5
2024-06-28 00:00:00+00:00,54200.0,72788.5
2024-07-03 00:00:00+00:00,53340.0,72841.5
2024-07-04 00:00:00+00:00,52920.00000000001,72895.5
2024-07-05 00:00:00+00:00,52500.0,72505.5
2024-07-08 00:00:00+00:00,52370.00000000001,73092.5
2024-07-10 00:00:00+00:00,52890.0,74153.5
2024-07-18 00:00:00+00:00,54915.0,71909.5
2024-07-24 00:00:00+00:00,53929.99999999999,69005.5
2024-07-25 00:00:00+00:00,53720.00000000001,68071.5
2024-07-29 00:00:00+00:00,54910.0,66781.5
2024-08-01 00:00:00+00:00,55075.0,66522.5
2024-08-05 00:00:00+00:00,52000.0,67092.5
2024-08-08 00:00:00+00:00,51250.0,67833.5
2024-08-09 00:00:00+00:00,49745.0,68559.5
2024-08-14 00:00:00+00:00,48800.0,68637.5
2024-08-16 00:00:00+00:00,48470.0,68876.5
2024-08-19 00:00:00+00:00,48360.0,68747.5
2024-08-20 00:00:00+00:00,49955.0,68747.5
2024-08-21 00:00:00+00:00,50535.0,68741.5
2024-08-22 00:00:00+00:00,50745.0,68700.5
2024-08-23 00:00:00+00:00,50750.0,68561.5
2024-08-29 00:00:00+00:00,49400.0,70064.5
2024-09-02 00:00:00+00:00,49955.0,69474.5
2024-09-03 00:00:00+00:00,50230.0,69072.5
2024-09-04 00:00:00+00:00,50925.0,68648.5
2024-09-05 00:00:00+00:00,51130.0,68497.5
2024-09-06 00:00:00+00:00,50710.0,68668.5
2024-09-09 00:00:00+00:00,51229.99999999999,68097.5
2024-09-10 00:00:00+00:00,51900.0,67760.5
2024-09-11 00:00:00+00:00,52010.0,67134.5
2024-09-12 00:00:00+00:00,51800.0,66870.5
2024-09-16 00:00:00+00:00,52700.0,66292.5
2024-09-18 00:00:00+00:00,51245.00000000001,67186.5
2024-09-19 00:00:00+00:00,51790.0,67358.5
2024-09-20 00:00:00+00:00,51475.0,67286.5
2024-09-24 00:00:00+00:00,52840.0,66895.5
2024-09-25 00:00:00+00:00,54325.0,66747.5
2024-09-26 00:00:00+00:00,56415.0,66726.5
2024-09-30 00:00:00+00:00,54790.0,67287.5
2024-10-01 00:00:00+00:00,54710.0,66986.5
2024-10-04 00:00:00+00:00,51100.0,68406.5
2024-10-08 00:00:00+00:00,50900.0,68163.5
2024-10-10 00:00:00+00:00,50695.0,68382.5
2024-10-14 00:00:00+00:00,50495.0,68698.5
2024-10-15 00:00:00+00:00,51600.0,68597.5
2024-10-16 00:00:00+00:00,52000.0,68786.5
2024-10-18 00:00:00+00:00,50555.0,68671.5
2024-10-21 00:00:00+00:00,50870.0,68359.5
2024-10-24 00:00:00+00:00,48920.0,69881.5
2024-10-25 00:00:00+00:00,48095.0,70330.5
2024-10-29 00:00:00+00:00,49805.0,69531.5
2024-10-31 00:00:00+00:00,50030.0,68868.5
2024-11-06 00:00:00+00:00,49120.0,69432.5
2024-11-07 00:00:00+00:00,49840.0,69066.5
2024-11-08 00:00:00+00:00,49265.0,68571.5
2024-11-22 00:00:00+00:00,49360.0,70039.5
2024-11-26 00:00:00+00:00,51800.0,69563.5
2024-11-27 00:00:00+00:00,51170.0,69607.5
2024-11-29 00:00:00+00:00,50925.0,69532.5
2024-12-02 00:00:00+00:00,51354.99999999999,69366.5
2024-12-03 00:00:00+00:00,51995.00000000001,69070.5
2024-12-04 00:00:00+00:00,53500.0,68804.5
2024-12-09 00:00:00+00:00,54735.0,67920.5
2024-12-10 00:00:00+00:00,54050.0,67763.5
