,returns
2021-01-01,0.0005499999999993843
2021-01-04,0.004047773724451309
2021-01-05,-0.00023392394982790776
2021-01-06,0.0005575662234356127
2021-01-07,0.003169390750554335
2021-01-08,0.002291416611282404
2021-01-11,-9.896874567072445e-05
2021-01-12,-0.0029396626811313276
2021-01-13,-0.0003524097880578392
2021-01-14,-0.0008490608195667049
2021-01-15,-0.007444292046830281
2021-01-18,0.00241325789816238
2021-01-19,0.006832757277284163
2021-01-20,0.015085822006151162
2021-01-21,0.012667321535912768
2021-01-22,0.019390675295466675
2021-01-25,-0.007077559638498876
2021-01-27,-5.7214784301540256e-05
2021-01-28,0.001683164540063009
2021-01-29,-0.002403880481918197
2021-02-01,0.01030194873360979
2021-02-02,0.00890752889279356
2021-02-03,-0.002406175538464117
2021-02-04,0.015682557261042174
2021-02-05,-0.00036036868488598106
2021-02-08,0.0044091751514794275
2021-02-09,-0.0035201384127632185
2021-02-10,0.0030892702118634485
2021-02-11,-0.0038071124410171686
2021-02-12,0.0008733906967721694
2021-02-15,-0.0007710527409314771
2021-02-16,-0.0002911006376492553
2021-02-17,0.003785410224767638
2021-02-18,-0.005249198806498212
2021-02-19,0.004022477735193153
2021-02-22,-0.003683640303359992
2021-02-23,-0.0025311652614922187
2021-02-24,0.007501426523596866
2021-02-25,-0.08241702582237487
2021-02-26,-0.0046919614406067955
2021-03-01,0.005707313629992328
2021-03-02,-0.0028525020804713863
2021-03-03,0.0003167341193044404
2021-03-04,0.012328615656789443
2021-03-05,-0.006970474776711866
2021-03-08,-0.004604608608268057
2021-03-09,0.0018734680757022115
2021-03-10,0.004461846201665454
2021-03-12,0.0010680827913889246
2021-03-15,-0.0020690721084103414
2021-03-16,0.0010341829954330084
2021-03-17,-0.005095700346865573
2021-03-18,-0.0011186692350916294
2021-03-19,0.0018179900663399806
2021-03-22,-0.003990314964181008
2021-03-23,0.0014243508634170787
2021-03-24,-0.000703623661858499
2021-03-25,0.0007342956294311698
2021-03-26,0.0007689369572227989
2021-03-30,0.0010445490109416422
2021-03-31,0.0017006376136892154
2021-04-01,0.009470341953965233
2021-04-05,-0.007823701300313957
2021-04-06,0.0014300715035762135
2021-04-07,0.002576444506579678
2021-04-08,-0.001065779513128584
2021-04-09,-0.002203631504951842
2021-04-12,-0.0023384098812816445
2021-04-13,0.002063425285974141
2021-04-15,-0.0038634546181517404
2021-04-16,-0.0005569297616241364
2021-04-19,-0.0013855699913650765
2021-04-20,-0.0012115423285743443
2021-04-22,-0.0006190890833949192
2021-04-23,-0.0009921634198907237
2021-04-26,-0.0004285159735625266
2021-04-27,0.0006405277545218357
2021-04-28,0.006627990786335136
2021-04-29,-0.008657293356567508
2021-04-30,0.005853919701798382
2021-05-03,0.00421298946501647
2021-05-04,-0.0015701177588317572
2021-05-05,-0.0002854695974882082
2021-05-06,0.0005961505706006953
2021-05-07,0.0011665573540673435
2021-05-10,0.00028004760809352547
2021-05-11,0.0012148663647024716
2021-05-12,-0.004593913065187527
2021-05-14,-0.004770623792921147
2021-05-17,0.0007258284020672523
2021-05-18,0.0003676877978020521
2021-05-19,-0.0013544063521159222
2021-05-20,-0.0044216555242967415
2021-05-21,0.0030537057200008544
2021-05-24,-0.0005149746551683654
2021-05-25,-0.0021569360395213844
2021-05-26,0.0027235128253162433
2021-05-27,0.0004846600059580375
2021-05-28,-0.0018973321289975642
2021-05-31,-0.001435815507819016
2021-06-01,-0.0008404510082888894
2021-06-02,0.0028883134782893283
2021-06-03,-0.0004244203378184208
2021-06-04,-0.0013294040933511386
2021-06-07,0.0037100774409082327
2021-06-08,0.0015632642975635935
2021-06-09,-0.00017118718311481818
2021-06-10,0.0015913062307699732
2021-06-11,-0.002694889263179401
2021-06-14,-0.004769130717537262
2021-06-15,-0.002213633347348032
2021-06-16,-0.0034725042644789816
2021-06-17,0.00012736127809587217
2021-06-18,0.004187105548678627
2021-06-21,-0.001065238232922483
2021-06-22,0.0002691325299983838
2021-06-23,-0.00030967296504247344
2021-06-24,-0.0036258194910644415
2021-06-25,0.0024260092657251153
2021-06-28,0.007423112317791025
2021-06-29,-0.003068490938362145
2021-06-30,-0.0002733692763303708
2021-07-01,0.001903980636111413
2021-07-02,-0.0019913371778617073
2021-07-05,0.001159710933186897
2021-07-06,-0.00036926127511449636
2021-07-07,0.0010424098897368062
2021-07-08,-0.001223303424743749
2021-07-09,-0.0032543285606551065
2021-07-12,-0.0013912866863019513
2021-07-13,0.003808487486397727
2021-07-14,0.001975533774029925
2021-07-15,-0.005919971689289594
2021-07-16,0.0007272394397703774
2021-07-19,-0.007013014732413558
2021-07-20,-0.0005271319416365605
2021-07-22,0.00142861531844507
2021-07-23,-0.0010891073921249772
2021-07-26,-0.0007012694512699147
2021-07-27,0.0012754644688395267
2021-07-28,-0.0006497094212973842
2021-07-29,-0.0065832245514352294
2021-07-30,0.006260982484709965
2021-08-02,0.0013160994295198236
2021-08-03,-0.0022195968925654563
2021-08-04,-0.00038954981368177766
2021-08-05,-0.0032714425625954835
2021-08-06,0.0
2021-08-09,0.05581249389092657
2021-08-10,-0.0028699228190535164
2021-08-11,-0.0014415347703062853
2021-08-12,0.004878932017929216
2021-08-13,0.002357008936181515
2021-08-16,-0.00034980493516367783
2021-08-17,-0.0017690771152384377
2021-08-18,-0.002473307269478253
2021-08-20,-0.0031383459013593074
2021-08-23,-0.0026635070161871166
2021-08-24,0.00010309379571715738
2021-08-25,-0.00037306289545857574
2021-08-26,-0.0020133272442448558
2021-08-27,-0.0016926384986689635
2021-08-30,0.0021440294939598648
