,period_open,period_close,returns,long_value,shorts_count,longs_count,portfolio_value,ending_cash,starting_cash,ending_value,net_leverage,starting_value,gross_leverage,ending_exposure,short_exposure,starting_exposure,long_exposure,positions,transactions,short_value,orders,capital_used,pnl,cash,positions_count,actual_leverage,target_leverage,algorithm_period_return,period_label,trading_days,treasury_period_return,excess_return,max_leverage,max_drawdown,sortino,sharpe,alpha,beta,benchmark_period_return,benchmark_volatility,algo_volatility,num_positions,universe_size,screened_size,leverage_used
2024-03-01 00:00:00+00:00,2024-03-01 03:46:00+00:00,2024-03-01 10:00:00+00:00,0.0,0.0,0,0,2000000.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,2000000.0,0,0.0,1.1,0.0,2024-03,1,0.0,0.0,0.0,0.0,,,,,0.0029137742053342297,,,,,,
2024-03-04 00:00:00+00:00,2024-03-04 03:46:00+00:00,2024-03-04 10:00:00+00:00,0.0,0.0,0,0,2000000.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,"[{'id': '1483436568f0419e88e06101ee3b4c8d', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 162, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(61 [HDFCBANK]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5c263321d0b843d2a6e9397edcdf0df5', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 690, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(74 [ITC]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4c7c214fda5240c391a31efebfd9be2e', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 84, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(12 [ASIANPAINT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e77c887b402d428cbc9377255b6fa172', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 21, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(89 [MARUTI]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '42e08950d468410487e19181abcb1ebc', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 99, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(95 [NESTLEIND]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd274c5e11b004948922a8d46be8a88d0', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 501, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(127 [ULTRACEMCO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6f1f10a5870b44b091b76c20084d4a91', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 66, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(123 [TITAN]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7ada185af6fc4dd39a6dccbd3d4b5e90', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 96, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(56 [GRASIM]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '64b257bc74724251a4ee8e62eb15ee49', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 28, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(96 [NIFTY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '581f1ffb84e94c0792016dedbe9431d9', 'dt': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 38, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(18 [BANKNIFTY]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,0.0,2000000.0,0,0.0,1.1,0.0,2024-03,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.027219583485567966,0.23933233686573163,0.0,10.0,10.0,10.0,1.1
2024-03-05 00:00:00+00:00,2024-03-05 03:46:00+00:00,2024-03-05 10:00:00+00:00,-2.5177127266018395e-05,2181714.0,0,10,1999949.6457454679,-181764.35425453214,2000000.0,2181714.0,1.0908844653370164,0.0,1.0908844653370164,2181714.0,0.0,0.0,2181714.0,"[{'sid': Equity(61 [HDFCBANK]), 'amount': 162, 'cost_basis': 1439.2308641986435, 'last_sale_price': 1439.2}, {'sid': Equity(74 [ITC]), 'amount': 690, 'cost_basis': 406.50724639749427, 'last_sale_price': 406.5}, {'sid': Equity(12 [ASIANPAINT]), 'amount': 84, 'cost_basis': 2819.0595241774195, 'last_sale_price': 2819.0}, {'sid': Equity(89 [MARUTI]), 'amount': 21, 'cost_basis': 11682.238095741857, 'last_sale_price': 11682.0}, {'sid': Equity(95 [NESTLEIND]), 'amount': 99, 'cost_basis': 2536.55050722347, 'last_sale_price': 2536.5}, {'sid': Equity(127 [ULTRACEMCO]), 'amount': 501, 'cost_basis': 375.0106862833617, 'last_sale_price': 375.0}, {'sid': Equity(123 [TITAN]), 'amount': 66, 'cost_basis': 3750.1257578819855, 'last_sale_price': 3750.05}, {'sid': Equity(56 [GRASIM]), 'amount': 96, 'cost_basis': 2225.352084616305, 'last_sale_price': 2225.3}, {'sid': Equity(96 [NIFTY]), 'amount': 28, 'cost_basis': 5692.178571815789, 'last_sale_price': 5692.0}, {'sid': Equity(18 [BANKNIFTY]), 'amount': 38, 'cost_basis': 3328.1315789813852, 'last_sale_price': 3328.0}]","[{'amount': 162, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 1439.2000000011126, 'order_id': '1483436568f0419e88e06101ee3b4c8d', 'sid': Equity(61 [HDFCBANK]), 'commission': None}, {'amount': 690, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 406.5000000206827, 'order_id': '5c263321d0b843d2a6e9397edcdf0df5', 'sid': Equity(74 [ITC]), 'commission': None}, {'amount': 84, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 2819.0000003678956, 'order_id': '4c7c214fda5240c391a31efebfd9be2e', 'sid': Equity(12 [ASIANPAINT]), 'commission': None}, {'amount': 21, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 11682.000000503762, 'order_id': 'e77c887b402d428cbc9377255b6fa172', 'sid': Equity(89 [MARUTI]), 'commission': None}, {'amount': 99, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 2536.500002172965, 'order_id': '42e08950d468410487e19181abcb1ebc', 'sid': Equity(95 [NESTLEIND]), 'commission': None}, {'amount': 501, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 375.0007062434415, 'order_id': 'd274c5e11b004948922a8d46be8a88d0', 'sid': Equity(127 [ULTRACEMCO]), 'commission': None}, {'amount': 66, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 3750.0500003062275, 'order_id': '6f1f10a5870b44b091b76c20084d4a91', 'sid': Equity(123 [TITAN]), 'commission': None}, {'amount': 96, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 2225.300001282972, 'order_id': '7ada185af6fc4dd39a6dccbd3d4b5e90', 'sid': Equity(56 [GRASIM]), 'commission': None}, {'amount': 28, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 5692.000000387217, 'order_id': '64b257bc74724251a4ee8e62eb15ee49', 'sid': Equity(96 [NIFTY]), 'commission': None}, {'amount': 38, 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'price': 3328.0000000340165, 'order_id': '581f1ffb84e94c0792016dedbe9431d9', 'sid': Equity(18 [BANKNIFTY]), 'commission': None}]",0.0,"[{'id': '1483436568f0419e88e06101ee3b4c8d', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 162, 'filled': 162, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(61 [HDFCBANK]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5c263321d0b843d2a6e9397edcdf0df5', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 690, 'filled': 690, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(74 [ITC]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4c7c214fda5240c391a31efebfd9be2e', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 84, 'filled': 84, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(12 [ASIANPAINT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e77c887b402d428cbc9377255b6fa172', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 21, 'filled': 21, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(89 [MARUTI]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '42e08950d468410487e19181abcb1ebc', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 99, 'filled': 99, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(95 [NESTLEIND]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd274c5e11b004948922a8d46be8a88d0', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 501, 'filled': 501, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(127 [ULTRACEMCO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6f1f10a5870b44b091b76c20084d4a91', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 66, 'filled': 66, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(123 [TITAN]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7ada185af6fc4dd39a6dccbd3d4b5e90', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 96, 'filled': 96, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(56 [GRASIM]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '64b257bc74724251a4ee8e62eb15ee49', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 28, 'filled': 28, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(96 [NIFTY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '581f1ffb84e94c0792016dedbe9431d9', 'dt': Timestamp('2024-03-05 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-04 10:00:00+0000', tz='UTC'), 'amount': 38, 'filled': 38, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(18 [BANKNIFTY]), 'status': <ORDER_STATUS.FILLED: 1>}]",-2181764.3542545326,-50.35425453213975,-181764.35425453214,10,1.0908844653370164,1.1,-2.5177127266018395e-05,2024-03,3,0.0,0.0,1.0908844653370164,-2.5177127266005073e-05,-9.16515138991168,-9.16515138991168,-0.0024290714595194274,9.577445446298552e-05,0.039824625502374644,0.16965464660012217,0.00023075218295613177,10.0,10.0,10.0,1.1
2024-03-06 00:00:00+00:00,2024-03-06 03:46:00+00:00,2024-03-06 10:00:00+00:00,-0.00039490994269775204,2180924.2,0,10,1999159.845745468,-181764.35425453214,-181764.35425453214,2180924.2,1.0909203706953978,2181714.0,1.0909203706953978,2180924.2,0.0,2181714.0,2180924.2,"[{'sid': Equity(61 [HDFCBANK]), 'amount': 162, 'cost_basis': 1439.2308641986435, 'last_sale_price': 1442.0}, {'sid': Equity(74 [ITC]), 'amount': 690, 'cost_basis': 406.50724639749427, 'last_sale_price': 407.95}, {'sid': Equity(12 [ASIANPAINT]), 'amount': 84, 'cost_basis': 2819.0595241774195, 'last_sale_price': 2836.0}, {'sid': Equity(89 [MARUTI]), 'amount': 21, 'cost_basis': 11682.238095741857, 'last_sale_price': 11577.85}, {'sid': Equity(95 [NESTLEIND]), 'amount': 99, 'cost_basis': 2536.55050722347, 'last_sale_price': 2534.55}, {'sid': Equity(127 [ULTRACEMCO]), 'amount': 501, 'cost_basis': 375.0106862833617, 'last_sale_price': 368.5}, {'sid': Equity(123 [TITAN]), 'amount': 66, 'cost_basis': 3750.1257578819855, 'last_sale_price': 3812.0}, {'sid': Equity(56 [GRASIM]), 'amount': 96, 'cost_basis': 2225.352084616305, 'last_sale_price': 2242.0}, {'sid': Equity(96 [NIFTY]), 'amount': 28, 'cost_basis': 5692.178571815789, 'last_sale_price': 5681.1}, {'sid': Equity(18 [BANKNIFTY]), 'amount': 38, 'cost_basis': 3328.1315789813852, 'last_sale_price': 3237.9500000000003}]",[],0.0,[],0.0,-789.7999999998137,-181764.35425453214,10,1.0909203706953978,1.1,-0.0004200771272658832,2024-03,4,0.0,0.0,1.0909203706953978,-0.00042007712726586986,-8.42617930439405,-8.610391690404567,-0.051129146020263416,0.011008735702811065,0.037833394227255956,0.18294137027534516,0.0030736680001689953,10.0,10.0,10.0,1.1
2024-03-07 00:00:00+00:00,2024-03-07 03:46:00+00:00,2024-03-07 10:00:00+00:00,0.0038144773746975336,2188549.95,0,10,2006785.595745468,-181764.35425453214,-181764.35425453214,2188549.95,1.090574874884435,2180924.2,1.090574874884435,2188549.95,0.0,2180924.2,2188549.95,"[{'sid': Equity(61 [HDFCBANK]), 'amount': 162, 'cost_basis': 1439.2308641986435, 'last_sale_price': 1446.0}, {'sid': Equity(74 [ITC]), 'amount': 690, 'cost_basis': 406.50724639749427, 'last_sale_price': 414.7}, {'sid': Equity(12 [ASIANPAINT]), 'amount': 84, 'cost_basis': 2819.0595241774195, 'last_sale_price': 2869.9}, {'sid': Equity(89 [MARUTI]), 'amount': 21, 'cost_basis': 11682.238095741857, 'last_sale_price': 11504.550000000001}, {'sid': Equity(95 [NESTLEIND]), 'amount': 99, 'cost_basis': 2536.55050722347, 'last_sale_price': 2557.0}, {'sid': Equity(127 [ULTRACEMCO]), 'amount': 501, 'cost_basis': 375.0106862833617, 'last_sale_price': 370.0}, {'sid': Equity(123 [TITAN]), 'amount': 66, 'cost_basis': 3750.1257578819855, 'last_sale_price': 3782.0}, {'sid': Equity(56 [GRASIM]), 'amount': 96, 'cost_basis': 2225.352084616305, 'last_sale_price': 2223.3}, {'sid': Equity(96 [NIFTY]), 'amount': 28, 'cost_basis': 5692.178571815789, 'last_sale_price': 5758.0}, {'sid': Equity(18 [BANKNIFTY]), 'amount': 38, 'cost_basis': 3328.1315789813852, 'last_sale_price': 3229.0}]",[],0.0,[],0.0,7625.75,-181764.35425453214,10,1.090574874884435,1.1,0.0033927978727341657,2024-03,5,0.0,0.0,1.0909203706953978,-0.00042007712726586986,60.89731627248532,6.1202382335709675,0.06429305986006195,0.04227790256427824,0.05188162221410275,0.16116078811473833,0.027952714392747328,10.0,10.0,10.0,1.1
2024-03-11 00:00:00+00:00,2024-03-11 03:46:00+00:00,2024-03-11 10:00:00+00:00,-0.00027995018560567075,2187988.1500000004,0,10,2006223.7957454682,-181764.35425453214,-181764.35425453214,2187988.1500000004,1.0906002384380016,2188549.95,1.0906002384380016,2187988.1500000004,0.0,2188549.95,2187988.1500000004,"[{'sid': Equity(61 [HDFCBANK]), 'amount': 162, 'cost_basis': 1439.2308641986435, 'last_sale_price': 1426.0}, {'sid': Equity(74 [ITC]), 'amount': 690, 'cost_basis': 406.50724639749427, 'last_sale_price': 409.2}, {'sid': Equity(12 [ASIANPAINT]), 'amount': 84, 'cost_basis': 2819.0595241774195, 'last_sale_price': 2880.0}, {'sid': Equity(89 [MARUTI]), 'amount': 21, 'cost_basis': 11682.238095741857, 'last_sale_price': 11400.0}, {'sid': Equity(95 [NESTLEIND]), 'amount': 99, 'cost_basis': 2536.55050722347, 'last_sale_price': 2610.0}, {'sid': Equity(127 [ULTRACEMCO]), 'amount': 501, 'cost_basis': 375.0106862833617, 'last_sale_price': 372.55}, {'sid': Equity(123 [TITAN]), 'amount': 66, 'cost_basis': 3750.1257578819855, 'last_sale_price': 3760.0}, {'sid': Equity(56 [GRASIM]), 'amount': 96, 'cost_basis': 2225.352084616305, 'last_sale_price': 2234.0}, {'sid': Equity(96 [NIFTY]), 'amount': 28, 'cost_basis': 5692.178571815789, 'last_sale_price': 5847.95}, {'sid': Equity(18 [BANKNIFTY]), 'amount': 38, 'cost_basis': 3328.1315789813852, 'last_sale_price': 3208.0}]",[],0.0,"[{'id': '7092fa27fdef4eb39a16d10dc2111341', 'dt': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(61 [HDFCBANK]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0b8996a5cc2f4f21a2d9b0b7a314a9a2', 'dt': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'amount': 3, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(74 [ITC]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '207b38f99ec44bd2bd229be1843f8d59', 'dt': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'amount': -1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(12 [ASIANPAINT]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7d63f13beb974bed8bebc2e7b2256a88', 'dt': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(89 [MARUTI]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b39fa71266b8444fbf43ab60d805a150', 'dt': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'amount': -5, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(127 [ULTRACEMCO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '50d977862e3b43f1a755431b3ffc8c1a', 'dt': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(123 [TITAN]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '61031ae3c14a4784ad468c9dcce9cdbf', 'dt': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(56 [GRASIM]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4607217bf6cf4abeaf8a71766e9a6521', 'dt': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2024-03-11 10:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(18 [BANKNIFTY]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,-561.7999999998137,-181764.35425453214,10,1.0906002384380016,1.1,0.0031118978727342483,2024-03,6,0.0,0.0,1.0909203706953978,-0.00042007712726586986,41.63971954705801,5.077437927463955,0.04789552778780615,0.030008220120251214,0.06831384727804135,0.14835463621533831,0.025762301158985167,10.0,10.0,10.0,1.1
