,returns
2024-03-01,0.0
2024-03-04,0.0
2024-03-05,-2.5177127266018395e-05
2024-03-06,-0.00039490994269775204
2024-03-07,0.0038144773746975336
2024-03-11,-0.00027995018560567075
2024-03-12,-0.007761197945689524
2024-03-13,-0.013798411214256734
2024-03-14,0.008754828428578554
2024-03-15,-0.0030526073795373865
2024-03-18,0.001188404782255903
2024-03-19,-0.004149825365028281
2024-03-20,0.00048789142647276407
2024-03-21,0.006947869201289203
2024-03-22,0.014102640096281815
2024-03-26,-0.0007673731215438462
2024-03-27,0.012137487648661516
2024-03-28,0.008148218957018116
2024-04-01,0.0008717865003482483
2024-04-02,0.0012670679654878114
2024-04-03,-0.005468808460380004
2024-04-04,0.006839813433670905
2024-04-05,-0.002347724801064599
2024-04-08,0.004847988861410801
2024-04-09,-0.004294118530147051
2024-04-10,0.006321139465252035
2024-04-12,-0.014989910743349877
2024-04-15,-0.008505916829390392
2024-04-16,0.003422682668864363
2024-04-18,-0.01783045805473249
2024-04-19,0.0055079720252904085
2024-04-22,0.00926412867526838
2024-04-23,0.008703749788899096
2024-04-24,-0.0005105990844946895
2024-04-25,0.010563446451960168
2024-04-26,-0.005119762385715654
2024-04-29,0.0027011844729216694
2024-04-30,0.0034167781706049283
2024-05-02,0.008761644638137556
2024-05-03,-0.011309887401270147
2024-05-06,-0.009928708330887992
2024-05-07,-0.0012377639673504248
2024-05-08,7.5102995753528745e-06
2024-05-09,-0.018459956101015362
2024-05-10,0.011633675590624337
2024-05-13,0.01425153979135474
2024-05-14,0.002870433922316673
2024-05-15,-0.00861513391544444
2024-05-16,0.0082057871575687
2024-05-17,0.007379883837186574
2024-05-21,0.012447826466523093
2024-05-22,0.005116930939819575
2024-05-23,0.014522601960715864
2024-05-24,-0.00048491226229052664
2024-05-27,-0.005567464295586411
2024-05-28,-6.382623812206667e-05
2024-05-29,-0.0062873681229950185
2024-05-30,-0.013671691804395203
2024-05-31,-0.0007746328875614106
2024-06-03,0.020739945279715455
2024-06-04,-0.03842944852018426
2024-06-05,0.020540759372832174
2024-06-06,0.01713075360815508
2024-06-07,0.013304290535216312
2024-06-10,0.003146339862197589
2024-06-11,-0.002796242123276005
2024-06-12,0.009646892732669388
2024-06-13,0.008639731778380177
2024-06-14,0.009154135483739001
2024-06-18,-0.001466442286509273
2024-06-19,-0.014553959166970443
2024-06-20,0.007607824634890292
2024-06-21,-0.007871462636103832
2024-06-24,0.010647787180526613
2024-06-25,-0.005975191528975854
2024-06-26,-6.01418733859882e-05
2024-06-27,0.006348979128758758
2024-06-28,0.0017407257876420612
2024-07-01,0.01485652137293969
2024-07-02,-0.0019951808827843864
2024-07-03,0.003939252853756292
2024-07-04,-0.004513528627337893
2024-07-05,-0.004007146769127057
2024-07-08,-0.007492616115897133
2024-07-09,0.021187314989480566
2024-07-10,-0.0004420583395826627
2024-07-11,0.001809333851354955
2024-07-12,-0.003321080473638882
2024-07-15,-0.0014464986157973758
2024-07-16,0.0008786539067318078
2024-07-18,-0.0037619960742543146
2024-07-19,-0.008219289271758523
2024-07-22,0.002527936902689376
2024-07-23,0.008142066994899944
2024-07-24,0.0012744442688075175
2024-07-25,-0.005930675795963625
2024-07-26,0.013059454439444007
2024-07-29,-0.00475389549092442
2024-07-30,0.0018492990726672875
2024-07-31,0.014276054798860516
2024-08-01,0.0019267445272597161
2024-08-02,-0.011754748511382584
2024-08-05,-0.018356062720149446
2024-08-06,-0.0037645739473883832
2024-08-07,0.013282007303833776
2024-08-08,-0.01236219400147942
2024-08-09,0.01003100920252642
2024-08-12,-0.004974442459276585
2024-08-13,-0.007609606013899262
2024-08-14,-0.0023313443651094
2024-08-16,0.017209016773643393
2024-08-19,-0.00014116381643425324
2024-08-20,0.0034231349370565933
2024-08-21,0.010862711165961603
2024-08-22,0.005882427070560858
2024-08-23,-0.005341744499551382
2024-08-26,0.0037967030969927595
2024-08-27,-0.004331308394859845
2024-08-28,-0.00590501301761448
2024-08-29,0.005122068311840922
2024-08-30,0.002046074426056421
2024-09-02,0.0030065161936800866
2024-09-03,0.004264121757214356
2024-09-04,0.00311979772432025
2024-09-05,0.0033148220590915045
2024-09-06,-0.01087769356404844
2024-09-09,0.005443298718039058
2024-09-10,0.00455907081285889
2024-09-11,0.0002962808488224944
2024-09-12,0.00732045874106757
2024-09-13,0.002440962400720892
2024-09-16,0.00020160542975800055
2024-09-17,-0.004469351856664527
2024-09-18,-0.0008745911960604813
2024-09-19,0.005209033501062388
2024-09-20,0.012681807764788777
2024-09-23,0.005285000223439473
2024-09-24,-0.0007163850552897033
2024-09-25,0.0012306515945659235
2024-09-26,0.011300880742922015
2024-09-27,0.0034028419891576345
2024-09-30,-0.0067748686241927425
2024-10-01,-0.001015419383893712
2024-10-03,-0.02580706774270658
2024-10-04,-0.01558856846539236
2024-10-07,-0.019013718268250268
2024-10-08,0.013313005646305998
2024-10-09,-0.00620236906857452
2024-10-10,0.004780242963305259
2024-10-11,-0.0038290600218119364
2024-10-14,0.00550016214552862
2024-10-15,0.0011821371323226249
2024-10-16,-0.0022196143942611046
2024-10-17,-0.021153000300701996
2024-10-18,0.00029247635270368555
2024-10-21,-0.006288216741936692
2024-10-22,-0.0103102058764597
2024-10-23,-0.010054715180096707
2024-10-24,-0.006304556319548182
2024-10-25,-0.011333902713973054
2024-10-28,0.00574488434241327
2024-10-29,0.0017228441835910324
2024-10-30,0.006505110457035501
2024-10-31,-0.004114060684110243
2024-11-04,-0.01255556934096369
2024-11-05,0.004087304840018069
2024-11-06,0.004784425303479889
