index,Equity(8 [APOLLOTYRE]),cash
2021-01-05 00:00:00+00:00,18690.0,81763.5
2021-01-06 00:00:00+00:00,18625.0,81873.5
2021-01-15 00:00:00+00:00,18350.0,81218.5
2021-01-20 00:00:00+00:00,20380.0,80969.5
2021-01-21 00:00:00+00:00,21960.0,80920.5
2021-01-22 00:00:00+00:00,23300.0,81654.5
2021-01-28 00:00:00+00:00,20420.0,84445.5
2021-02-01 00:00:00+00:00,21600.0,84291.5
2021-02-02 00:00:00+00:00,22800.0,84257.5
2021-02-03 00:00:00+00:00,22900.0,83939.5
2021-02-04 00:00:00+00:00,24310.0,84432.5
2021-02-05 00:00:00+00:00,24190.0,84870.5
2021-02-10 00:00:00+00:00,24900.0,85087.5
2021-02-12 00:00:00+00:00,23945.0,85570.5
2021-02-16 00:00:00+00:00,23640.0,85251.5
2021-02-19 00:00:00+00:00,24000.0,85446.5
2021-02-23 00:00:00+00:00,23070.0,85246.5
2021-02-25 00:00:00+00:00,24165.0,75795.5
2021-03-01 00:00:00+00:00,24500.0,75633.5
2021-03-02 00:00:00+00:00,24650.0,75120.5
2021-03-04 00:00:00+00:00,26000.0,75007.5
2021-03-05 00:00:00+00:00,24385.0,76009.5
2021-03-09 00:00:00+00:00,23280.0,76470.5
2021-03-10 00:00:00+00:00,23850.0,76075.5
2021-03-16 00:00:00+00:00,23300.0,76184.5
2021-03-18 00:00:00+00:00,21760.0,77039.5
2021-03-19 00:00:00+00:00,22600.0,76372.5
2021-03-22 00:00:00+00:00,22560.0,76185.5
2021-03-26 00:00:00+00:00,22530.0,75889.5
2021-04-01 00:00:00+00:00,23645.0,76281.5
2021-04-05 00:00:00+00:00,22240.0,77170.5
2021-04-08 00:00:00+00:00,22480.0,76972.5
2021-04-13 00:00:00+00:00,21600.0,78311.5
2021-04-15 00:00:00+00:00,20800.0,78648.5
2021-04-20 00:00:00+00:00,20215.0,79185.5
2021-04-23 00:00:00+00:00,20205.0,78810.5
2021-04-27 00:00:00+00:00,20560.0,78474.5
2021-04-29 00:00:00+00:00,20820.0,78169.5
2021-05-04 00:00:00+00:00,21750.0,77729.5
2021-05-06 00:00:00+00:00,21325.0,78031.5
2021-05-11 00:00:00+00:00,22400.0,77696.5
