,returns
2023-12-28,0.0005695404138352789
2023-12-29,0.0038763154304648495
2024-01-01,-0.002263387020435381
2024-01-02,0.003240745089565955
2024-01-03,0.0012265687908488143
2024-01-04,-0.003380621510665982
2024-01-05,0.010035516061988714
2024-01-08,-0.004022630781951975
2024-01-09,7.928512797628073e-05
2024-01-10,-0.001305769167992743
2024-01-11,0.0012280939328441765
2024-01-12,-0.001380493992983567
2024-01-15,-0.001382402391182369
2024-01-16,0.0007950463932944185
2024-01-17,-0.004570221594999535
2024-01-18,0.018054981785404545
2024-01-19,0.0025868985806645206
2024-01-20,0.0
2024-01-23,-0.006383869231867512
2024-01-24,0.013710741315063224
2024-01-25,-0.008721580660923323
2024-01-29,0.003878629305300141
2024-01-30,0.005171409036887509
2024-01-31,0.007057556058724268
2024-02-01,-0.009990843238049107
2024-02-02,0.0011859082958640688
2024-02-05,0.002442181133007315
2024-02-06,0.006058642918731039
2024-02-07,-0.0026165545825972414
2024-02-08,-0.001973247492519925
2024-02-09,0.0036672923082519127
2024-02-12,0.003726516365353705
2024-02-13,0.0034684851718862486
2024-02-14,-0.0013159021365365398
2024-02-15,0.0011055507673429776
2024-02-16,-0.00319128796415713
2024-02-19,0.0007280258290922603
2024-02-20,-0.003858892850203244
2024-02-21,0.0007847477693647686
2024-02-22,-0.0027331320877858056
2024-02-23,-0.001086250073857098
2024-02-26,-0.0011374804353360135
2024-02-27,-0.003297894631355769
2024-02-28,-0.0049083679904952104
2024-02-29,0.0031460116838726293
2024-03-01,0.00859807436098392
2024-03-04,0.010077213242003946
2024-03-05,-0.0002831218907157762
2024-03-06,0.0035602546121478174
2024-03-07,-0.006450225757901773
2024-03-11,0.0016095001082014893
2024-03-12,-0.006598699165033417
2024-03-13,-0.019923062632817845
2024-03-14,-0.0009662416436280186
2024-03-15,-0.00808448214426205
2024-03-18,-0.004609369897267679
2024-03-19,-0.0025497051903385914
2024-03-20,-0.008960876634054982
2024-03-21,0.007297055100114136
2024-03-22,0.0033890965233522863
2024-03-26,0.002767795989979893
2024-03-27,-0.005085237373453344
2024-03-28,-0.0004325971345142676
2024-04-01,-0.0034340497796087055
2024-04-02,0.002426279343109572
2024-04-03,-0.00752963114696259
2024-04-04,-0.0029322173826390463
2024-04-05,0.006628787878787623
2024-04-08,-0.00021272874248978724
2024-04-09,0.0023783405518897904
