,order_str,order_id
78,"[{'id': '03385ef00a514c33ba97d1a3b84991a8', 'dt': Timestamp('2018-04-26 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-26 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",78
79,[],79
80,"[{'id': '823e46f17ac94468bc94b32ea9e378fb', 'dt': Timestamp('2018-04-30 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-30 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",80
81,[],81
82,"[{'id': 'b940a752149c4b13a49ece1446455f24', 'dt': Timestamp('2018-05-03 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-03 04:15:00+0000', tz='UTC'), 'amount': 6, 'filled': 6, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",82
83,"[{'id': '7fd3a810a4eb47fc9bea316bb0e9945d', 'dt': Timestamp('2018-05-04 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-04 04:15:00+0000', tz='UTC'), 'amount': 63, 'filled': 63, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",83
84,[],84
85,[],85
86,[],86
87,[],87
88,"[{'id': '5f26871b26474cefa993f486bf273064', 'dt': Timestamp('2018-05-11 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-11 04:15:00+0000', tz='UTC'), 'amount': 6, 'filled': 6, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",88
89,[],89
90,[],90
