,portfolio_value,returns
2018-04-10 10:00:00+00:00,100795.79405811842,0.0009831494728902435
2018-04-11 10:00:00+00:00,100623.29405811842,-0.001711380932229556
2018-04-12 10:00:00+00:00,100518.29405811842,-0.0010434959517361397
2018-04-13 10:00:00+00:00,100425.29405811842,-0.0009252047189163282
2018-04-16 10:00:00+00:00,100444.28729654237,0.00018912803394899314
2018-04-17 10:00:00+00:00,100465.28729654237,0.00020907112355739166
2018-04-18 10:00:00+00:00,100504.28729654237,0.00038819378363896817
2018-04-19 10:00:00+00:00,100507.58728728603,3.2834328091091436e-05
2018-04-20 10:00:00+00:00,100682.93728728493,0.0017446444067716893
2018-04-23 10:00:00+00:00,100662.03728728494,-0.00020758234277928889
2018-04-24 10:00:00+00:00,100726.63728728493,0.000641751366660781
2018-04-25 10:00:00+00:00,100848.23728728494,0.0012072278324271046
2018-04-26 10:00:00+00:00,101008.9372872723,0.0015934834788395857
2018-04-27 10:00:00+00:00,100620.8872872723,-0.0038417392601247657
2018-04-30 10:00:00+00:00,100504.63728717354,-0.0011553267242305765
2018-05-02 10:00:00+00:00,100696.53728717353,0.0019093646341079573
2018-05-03 10:00:00+00:00,100664.6372860897,-0.0003167934264994843
2018-05-04 10:00:00+00:00,100601.33535285435,-0.0006288398283841312
2018-05-07 10:00:00+00:00,100767.18535285436,0.0016485864667530326
2018-05-08 10:00:00+00:00,100866.38535285436,0.0009844474632554334
2018-05-09 10:00:00+00:00,100798.18535285436,-0.0006761420047065592
2018-05-10 10:00:00+00:00,100765.63535285436,-0.00032292248006304813
2018-05-11 10:00:00+00:00,100901.48533792095,0.0013481777253812055
2018-05-14 10:00:00+00:00,100958.83533792094,0.0005683761721437808
2018-05-15 10:00:00+00:00,100744.23533792095,-0.002125618815646102
2018-05-16 10:00:00+00:00,100608.83533791109,-0.0013439974957941692
2018-05-17 10:00:00+00:00,100591.73533791109,-0.0001699651918499745
2018-05-18 10:00:00+00:00,100479.6353379111,-0.0011144056678558112
2018-05-21 10:00:00+00:00,100595.28114255313,0.001150937742291136
2018-05-22 10:00:00+00:00,100240.33114255313,-0.003528495531485154
2018-05-23 10:00:00+00:00,99890.83082887389,-0.003486623694231583
2018-05-24 10:00:00+00:00,100059.58082731896,0.0016893442275411896
2018-05-25 10:00:00+00:00,99983.63082731709,-0.0007590477530876605
2018-05-28 10:00:00+00:00,100153.38082731709,0.0016977779121982728
2018-05-29 10:00:00+00:00,99871.63082731709,-0.0028131851133990082
2018-05-30 10:00:00+00:00,99987.13082731709,0.001156484569674321
2018-05-31 10:00:00+00:00,100093.88082731709,0.0010676373961000518
2018-06-01 10:00:00+00:00,99988.88082731709,-0.0010490151758741906
2018-06-04 10:00:00+00:00,99855.88082731709,-0.001330147901442147
2018-06-05 10:00:00+00:00,99862.88082731709,7.010102902316184e-05
2018-06-06 10:00:00+00:00,100111.38082731709,0.0024884120900710016
2018-06-07 10:00:00+00:00,100078.13082731709,-0.0003321300707794794
2018-06-08 10:00:00+00:00,100198.88082731709,0.001206557306793865
2018-06-11 10:00:00+00:00,100219.13082731041,0.00020209806562809796
2018-06-12 10:00:00+00:00,100572.73082731041,0.0035282684760986616
2018-06-13 10:00:00+00:00,100685.13082729372,0.0011175991648897377
2018-06-14 10:00:00+00:00,100528.38082729372,-0.001556833652715528
2018-06-15 10:00:00+00:00,100366.68082729372,-0.0016085009891664281
2018-06-18 10:00:00+00:00,100325.43082729372,-0.0004109929675862878
2018-06-19 10:00:00+00:00,100190.13082729372,-0.0013486112034036823
2018-06-20 10:00:00+00:00,100213.23082729372,0.00023056163126300433
2018-06-21 10:00:00+00:00,100061.43082729372,-0.0015147700433050248
2018-06-22 10:00:00+00:00,100206.63082729372,0.00145110857199926
2018-06-25 10:00:00+00:00,100058.13082729372,-0.0014819378595407606
2018-06-26 10:00:00+00:00,100008.63082729372,-0.0004947124195778807
2018-06-27 10:00:00+00:00,100032.97392949575,0.00024341001372252258
2018-06-28 10:00:00+00:00,100126.32392949011,0.0009331922897757305
2018-06-29 10:00:00+00:00,100089.67392844117,-0.00036603761738762675
2018-07-02 10:00:00+00:00,100061.67392844117,-0.0002797491379580297
2018-07-03 10:00:00+00:00,100131.67392844117,0.0006995685485937653
2018-07-04 10:00:00+00:00,100147.17392843709,0.00015479617375602217
2018-07-05 10:00:00+00:00,100175.97392843707,0.0002875767619818781
2018-07-06 10:00:00+00:00,100177.77392843708,1.7968380335631196e-05
2018-07-09 10:00:00+00:00,100004.97392843707,-0.0017249335179222447
2018-07-10 10:00:00+00:00,99938.37392843708,-0.0006659668752843073
2018-07-11 10:00:00+00:00,100087.77392843708,0.0014949212612462848
2018-07-12 10:00:00+00:00,99979.77392843708,-0.001079052872903441
2018-07-13 10:00:00+00:00,100148.97392843707,0.0016923422943635469
2018-07-16 10:00:00+00:00,100372.17392843709,0.0022286798480779524
2018-07-17 10:00:00+00:00,100089.57392843708,-0.002815521363535578
2018-07-18 10:00:00+00:00,100044.0739205947,-0.0004545928817210054
2018-07-19 10:00:00+00:00,100050.0739205947,5.9973567297477715e-05
2018-07-20 10:00:00+00:00,99978.0739205947,-0.0007196396482139766
2018-07-23 10:00:00+00:00,100050.36923306652,0.0007231116747581368
2018-07-24 10:00:00+00:00,100051.76923306652,1.3992951857444424e-05
2018-07-25 10:00:00+00:00,100204.76923200546,0.0015292083299649484
2018-07-26 10:00:00+00:00,100808.26923200546,0.006022667430156892
2018-07-27 10:00:00+00:00,100717.76923198608,-0.0008977438131696491
2018-07-30 10:00:00+00:00,101061.06923116969,0.0034085345793635202
2018-07-31 10:00:00+00:00,100954.76922776287,-0.0010518392909900642
2018-08-01 10:00:00+00:00,100973.96922776288,0.00019018417997362924
2018-08-02 10:00:00+00:00,100964.36922776287,-9.507400841457514e-05
2018-08-03 10:00:00+00:00,101149.96922776288,0.0018382722679255448
2018-08-06 10:00:00+00:00,101433.21922776097,0.0028002974411220904
2018-08-07 10:00:00+00:00,101278.21922776097,-0.001528098991435689
2018-08-08 10:00:00+00:00,101464.21922776097,0.0018365251820009476
2018-08-09 10:00:00+00:00,101694.86922775947,0.0022732151467181883
2018-08-10 10:00:00+00:00,101249.36922775947,-0.004380751982700604
2018-08-13 10:00:00+00:00,101063.01922775895,-0.0018405052932362054
2018-08-14 10:00:00+00:00,101018.31922720908,-0.00044229828963571194
2018-08-16 10:00:00+00:00,101127.06812839821,0.0010765265351972975
2018-08-17 10:00:00+00:00,100846.76812127828,-0.0027717604426547027
2018-08-20 10:00:00+00:00,100685.56812127828,-0.0015984647104023697
2018-08-21 10:00:00+00:00,100693.31812127828,7.69723024323099e-05
2018-08-23 10:00:00+00:00,100837.46812127827,0.001431574633645516
2018-08-24 10:00:00+00:00,100899.46812127827,0.0006148508203855929
2018-08-27 10:00:00+00:00,100699.51812127828,-0.0019816754609616183
2018-08-28 10:00:00+00:00,100744.46812127827,0.00044637750843912194
2018-08-29 10:00:00+00:00,100611.16812127827,-0.00132314957323032
2018-08-30 10:00:00+00:00,100625.11812127827,0.000138652599512179
2018-08-31 10:00:00+00:00,100659.41546706915,0.0003408427878768272
2018-09-03 10:00:00+00:00,100547.81546706916,-0.0011086891323792702
2018-09-04 10:00:00+00:00,100322.21546706915,-0.002243708617159279
2018-09-05 10:00:00+00:00,100320.56523576993,-1.644931076882905e-05
2018-09-06 10:00:00+00:00,100377.66523405662,0.0005691754043899433
2018-09-07 10:00:00+00:00,100501.66523405662,0.001235334570801605
2018-09-10 10:00:00+00:00,100696.96523405662,0.001943251383399014
2018-09-11 10:00:00+00:00,100784.56523403815,0.0008699368424649467
2018-09-12 10:00:00+00:00,100661.36523403815,-0.0012224094008234099
2018-09-14 10:00:00+00:00,100507.76523403815,-0.0015259081738349112
2018-09-17 10:00:00+00:00,100682.16523403816,0.001735189311929286
2018-09-18 10:00:00+00:00,101056.66523403574,0.0037196260045366802
2018-09-19 10:00:00+00:00,101133.96523403385,0.0007649173839163748
2018-09-21 10:00:00+00:00,101157.76523403385,0.00023533142347309521
2018-09-24 10:00:00+00:00,101399.16523403386,0.0023863714213288034
2018-09-25 10:00:00+00:00,101072.66523402737,-0.0032199476125164272
2018-09-26 10:00:00+00:00,101405.16523402737,0.0032897123987987165
2018-09-27 10:00:00+00:00,101317.66523402737,-0.000862875177985889
2018-09-28 10:00:00+00:00,101322.91523402737,5.181722247415976e-05
2018-10-01 10:00:00+00:00,101016.66523402737,-0.0030225146926797786
2018-10-03 10:00:00+00:00,101107.66523402737,0.0009008414580820023
2018-10-04 10:00:00+00:00,101163.66523402737,0.0005538650296232905
2018-10-05 10:00:00+00:00,101573.16523402737,0.004047896041060817
2018-10-08 10:00:00+00:00,101300.16523402737,-0.002687717758632524
2018-10-09 10:00:00+00:00,101413.91523402737,0.0011229004388808583
2018-10-10 10:00:00+00:00,100897.66523402737,-0.005090524301410437
2018-10-11 10:00:00+00:00,101450.66523402737,0.005480800757057702
2018-10-12 10:00:00+00:00,101387.66523402737,-0.0006209914923148707
2018-10-15 10:00:00+00:00,101399.91523402737,0.00012082337601637683
2018-10-16 10:00:00+00:00,101151.41523402737,-0.0024506923839776595
2018-10-17 10:00:00+00:00,101469.91523402737,0.0031487448718647837
2018-10-19 10:00:00+00:00,101464.46523402467,-5.3710501187742565e-05
2018-10-22 10:00:00+00:00,101505.86523402466,0.0004080246212752048
2018-10-23 10:00:00+00:00,101653.46523402467,0.0014541031659569548
2018-10-24 10:00:00+00:00,101653.46523402467,0.0
2018-10-25 10:00:00+00:00,101832.81523397849,0.001764327458399384
2018-10-26 10:00:00+00:00,101938.26523397848,0.0010355208167200924
2018-10-29 10:00:00+00:00,101216.76523397848,-0.007077813207277406
2018-10-30 10:00:00+00:00,100976.36523393226,-0.0023751006020642507
2018-10-31 10:00:00+00:00,101282.86464467212,0.0030353579278654674
2018-11-01 10:00:00+00:00,101420.06464467212,0.0013546220328712888
2018-11-02 10:00:00+00:00,101417.964644665,-2.0705962025302505e-05
2018-11-05 10:00:00+00:00,101700.114644665,0.002782051493426696
2018-11-06 10:00:00+00:00,101375.61464459878,-0.003190753532579582
2018-11-09 10:00:00+00:00,101306.81464459878,-0.0006786641959330986
2018-11-12 10:00:00+00:00,101106.51464459107,-0.0019771621554819374
2018-11-13 10:00:00+00:00,101180.76464459107,0.0007343740436609458
2018-11-14 10:00:00+00:00,101301.21464459106,0.0011904436621237302
2018-11-15 10:00:00+00:00,101377.11464459107,0.0007492506409356725
2018-11-16 10:00:00+00:00,101581.71464459106,0.0020182069761727206
2018-11-19 10:00:00+00:00,101464.56464459107,-0.0011532587376563708
2018-11-20 10:00:00+00:00,101286.36464459107,-0.0017562781708490016
2018-11-21 10:00:00+00:00,101420.01464459107,0.0013195260829923505
2018-11-22 10:00:00+00:00,101284.71464459106,-0.0013340562065005113
2018-11-26 10:00:00+00:00,101420.01464459107,0.0013358382898620569
2018-11-27 10:00:00+00:00,101497.56464459107,0.0007646419720186426
2018-11-28 10:00:00+00:00,101332.56464459107,-0.001625654768937168
2018-11-29 10:00:00+00:00,101464.56464459107,0.0013026414604522252
2018-11-30 10:00:00+00:00,101334.21464459106,-0.001284684958306359
2018-12-03 10:00:00+00:00,101441.46464459106,0.0010583789530134169
2018-12-04 10:00:00+00:00,101286.36464459107,-0.0015289605738973977
2018-12-05 10:00:00+00:00,101213.76464459107,-0.0007167796006377625
2018-12-06 10:00:00+00:00,101055.36464459107,-0.0015650045283485126
2018-12-07 10:00:00+00:00,101048.55618280516,-6.737358090669332e-05
2018-12-10 10:00:00+00:00,101085.40618278248,0.0003646761652948971
2018-12-11 10:00:00+00:00,100878.20618278248,-0.002049751866509242
2018-12-12 10:00:00+00:00,100778.80618278249,-0.0009853466250171472
2018-12-13 10:00:00+00:00,100447.25175199429,-0.0032899221904538756
2018-12-14 10:00:00+00:00,100436.55175198492,-0.00010652357155371828
2018-12-17 10:00:00+00:00,100486.15175198493,0.0004938441148645278
2018-12-18 10:00:00+00:00,100602.95175198493,0.0011623492189081208
2018-12-19 10:00:00+00:00,100782.15175198493,0.0017812598624520337
2018-12-20 10:00:00+00:00,100606.15175198493,-0.0017463409635580796
2018-12-21 10:00:00+00:00,100542.15175198493,-0.0006361440019867493
2018-12-24 10:00:00+00:00,100590.15175198493,0.0004774117040822201
2018-12-26 10:00:00+00:00,100625.35175198493,0.0003499348533322344
2018-12-27 10:00:00+00:00,100583.75175198494,-0.0004134147039061009
2018-12-28 10:00:00+00:00,100620.55175198492,0.00036586426096674174
2018-12-31 10:00:00+00:00,100663.75175198494,0.0004293357494848937
2019-01-01 10:00:00+00:00,100820.55175198492,0.0015576609978367184
2019-01-02 10:00:00+00:00,100599.75175198494,-0.002190029673147742
2019-01-03 10:00:00+00:00,100511.75175198494,-0.000874753649660609
2019-01-04 10:00:00+00:00,100680.75175107115,0.0016813954203407366
2019-01-07 10:00:00+00:00,100657.55175105922,-0.00023043133477274047
2019-01-08 10:00:00+00:00,100890.25175105922,0.002311798726989611
2019-01-09 10:00:00+00:00,100867.55175007865,-0.0002249969703371768
2019-01-10 10:00:00+00:00,100891.55175007865,0.0002379357839423779
2019-01-11 10:00:00+00:00,100774.55175007865,-0.0011596610218647108
2019-01-14 10:00:00+00:00,100740.05175007865,-0.00034234833498003603
2019-01-15 10:00:00+00:00,100775.15174897773,0.00034842148965918973
2019-01-16 10:00:00+00:00,100808.95174897774,0.0003354001399493711
2019-01-17 10:00:00+00:00,100664.65174897773,-0.0014314204988394863
2019-01-18 10:00:00+00:00,100735.08846798175,0.0006997165120052884
2019-01-21 10:00:00+00:00,100810.08846798175,0.0007445270673869242
2019-01-22 10:00:00+00:00,100837.33846796984,0.00027031024773616075
2019-01-23 10:00:00+00:00,100985.63846162568,0.0014706853226094108
2019-01-24 10:00:00+00:00,100915.28846162128,-0.0006966337102589648
2019-01-25 10:00:00+00:00,100998.4884616213,0.0008244538688668701
2019-01-28 10:00:00+00:00,101103.33846161696,0.0010381343482732674
2019-01-29 10:00:00+00:00,101131.38846161695,0.00027743890980058694
2019-01-30 10:00:00+00:00,100928.43846161696,-0.0020067953489734114
2019-01-31 10:00:00+00:00,100692.03846160318,-0.002342253616691714
2019-02-01 10:00:00+00:00,101079.23846160318,0.0038453884330453825
2019-02-04 10:00:00+00:00,101015.38846160288,-0.0006316826380181606
2019-02-05 10:00:00+00:00,101003.83846160288,-0.00011433901483615116
2019-02-06 10:00:00+00:00,100843.78846160288,-0.0015845932435613053
2019-02-07 10:00:00+00:00,100918.03846160288,0.0007362872927791919
2019-02-08 10:00:00+00:00,100942.78846160288,0.0002452485242212532
2019-02-11 10:00:00+00:00,101140.78846160288,0.001961507137038687
2019-02-12 10:00:00+00:00,101317.33846160288,0.0017455865500495271
2019-02-13 10:00:00+00:00,101586.288461593,0.0026545308441168203
2019-02-14 10:00:00+00:00,101563.73846159084,-0.00022197877630603102
2019-02-15 10:00:00+00:00,101721.23846159084,0.0015507503207903284
2019-02-18 10:00:00+00:00,101845.48846159084,0.0012214754939983141
2019-02-19 10:00:00+00:00,101729.98846159084,-0.0011340708532568966
2019-02-20 10:00:00+00:00,101546.23846159084,-0.0018062520479825706
2019-02-21 10:00:00+00:00,101546.23846159084,2.220446049250313e-16
2019-02-22 10:00:00+00:00,101448.23846159084,-0.0009650775989803462
2019-02-25 10:00:00+00:00,101470.98846159084,0.00022425229205524921
2019-02-26 10:00:00+00:00,101610.98846159084,0.001379704703014406
2019-02-27 10:00:00+00:00,101560.23846159084,-0.0004994538560085804
2019-02-28 10:00:00+00:00,101505.98846159084,-0.0005341657406655598
2019-03-01 10:00:00+00:00,101445.29614706244,-0.0005979185607493109
2019-03-05 10:00:00+00:00,101530.69614706245,0.00084183301980012
2019-03-06 10:00:00+00:00,101570.3961465825,0.00039101474752567533
2019-03-07 10:00:00+00:00,101697.4461465825,0.001250856596213712
2019-03-08 10:00:00+00:00,101682.5961465825,-0.00014602136595054382
2019-03-11 10:00:00+00:00,101862.4461465825,0.0017687392613454644
2019-03-12 10:00:00+00:00,101873.99614658249,0.00011338820573136843
2019-03-13 10:00:00+00:00,102090.1461465825,0.002121738698548814
2019-03-14 10:00:00+00:00,102032.3961465825,-0.0005656765337280767
2019-03-15 10:00:00+00:00,102217.89614658062,0.001818050021403117
2019-03-18 10:00:00+00:00,102262.69614658062,0.0004382794176840399
2019-03-19 10:00:00+00:00,102373.09614658062,0.0010795725534338274
2019-03-20 10:00:00+00:00,102414.69614658062,0.0004063567633085796
2019-03-22 10:00:00+00:00,102216.44614657594,-0.001935757342100053
2019-03-25 10:00:00+00:00,102094.1461465572,-0.001196480650905829
2019-03-26 10:00:00+00:00,102446.1461465572,0.0034477980695846178
2019-03-27 10:00:00+00:00,102543.74614655721,0.0009526956715422141
2019-03-28 10:00:00+00:00,102888.54614654883,0.0033624673658674276
2019-03-29 10:00:00+00:00,102924.24614654553,0.0003469773977158308
2019-04-01 10:00:00+00:00,102949.74614654553,0.0002477550329946787
2019-04-02 10:00:00+00:00,103224.24614654553,0.002666349459563122
2019-04-03 10:00:00+00:00,102944.69614654034,-0.00270818156044772
2019-04-04 10:00:00+00:00,102976.59614654035,0.0003098751193029159
2019-04-05 10:00:00+00:00,102846.09614654035,-0.0012672782446052633
2019-04-08 10:00:00+00:00,102693.94614652831,-0.0014793949961429131
2019-04-09 10:00:00+00:00,102749.44614652831,0.0005404408154769946
2019-04-10 10:00:00+00:00,102632.44614652831,-0.0011386922692813162
2019-04-11 10:00:00+00:00,102773.44614652831,0.0013738345454488154
2019-04-12 10:00:00+00:00,102746.44614652831,-0.0002627137749326991
2019-04-15 10:00:00+00:00,102788.44614652831,0.00040877326248422996
2019-04-16 10:00:00+00:00,102943.34124622514,0.0015069310365489752
2019-04-18 10:00:00+00:00,103067.39124622408,0.0012050318019329875
2019-04-22 10:00:00+00:00,103074.89124622408,7.276792309718338e-05
2019-04-23 10:00:00+00:00,103186.14124622408,0.0010793123199543952
2019-04-24 10:00:00+00:00,103053.64124622408,-0.0012840871690685818
2019-04-25 10:00:00+00:00,103174.64124210076,0.0011741457595619842
2019-04-26 10:00:00+00:00,103012.64124210076,-0.001570153266827079
2019-04-30 10:00:00+00:00,103029.14124210076,0.00016017451645788938
2019-05-02 10:00:00+00:00,103132.64124210076,0.0010045701512424454
2019-05-03 10:00:00+00:00,103078.64124210076,-0.0005235975666836312
2019-05-06 10:00:00+00:00,103111.64124210076,0.0003201439173270426
2019-05-07 10:00:00+00:00,103213.64124210076,0.0009892190520028876
2019-05-08 10:00:00+00:00,103415.94124204882,0.0019600122378549134
2019-05-09 10:00:00+00:00,103377.19124204882,-0.0003747004527020481
2019-05-10 10:00:00+00:00,103158.64124204882,-0.0021141027084812247
2019-05-13 10:00:00+00:00,103115.29124169516,-0.0004202265542830874
2019-05-14 10:00:00+00:00,102896.89124169516,-0.00211801758371688
2019-05-15 10:00:00+00:00,102821.29000021829,-0.0007347281396414829
2019-05-16 10:00:00+00:00,102934.5400002022,0.0011014255898140757
2019-05-17 10:00:00+00:00,103069.78999952567,0.001313941844236055
2019-05-20 10:00:00+00:00,103796.68999951945,0.00705250296907689
2019-05-21 10:00:00+00:00,103540.73999951464,-0.002465878247234876
2019-05-22 10:00:00+00:00,103696.13999951463,0.0015008585026603516
2019-05-23 10:00:00+00:00,103693.33999951463,-2.700196940819133e-05
2019-05-24 10:00:00+00:00,104074.13999951463,0.003672367000636445
2019-05-27 10:00:00+00:00,104190.48999951385,0.0011179530284830541
2019-05-28 10:00:00+00:00,104185.08999951386,-5.182814669579816e-05
2019-05-29 10:00:00+00:00,103859.73999951385,-0.0031228076877557465
2019-05-30 10:00:00+00:00,104016.33999951386,0.0015078027347337208
2019-05-31 10:00:00+00:00,103975.83999951386,-0.0003893619021796413
2019-06-03 10:00:00+00:00,104064.93999951387,0.000856929840628462
2019-06-04 10:00:00+00:00,103983.93999951387,-0.0007783601278238406
2019-06-06 10:00:00+00:00,103538.43999951387,-0.004284315443347064
2019-06-07 10:00:00+00:00,103535.03978594676,-3.2840108148413094e-05
2019-06-10 10:00:00+00:00,103467.28978406997,-0.0006543678547559217
2019-06-11 10:00:00+00:00,103390.33978406996,-0.0007437133045682387
2019-06-12 10:00:00+00:00,103455.13978406996,0.0006267510111228614
2019-06-13 10:00:00+00:00,103438.93978406997,-0.00015658961008424566
2019-06-14 10:00:00+00:00,103513.18978406997,0.0007178147818895919
2019-06-17 10:00:00+00:00,103652.23978406997,0.0013433070731379004
2019-06-18 10:00:00+00:00,103567.73978406633,-0.0008152259920255478
2019-06-19 10:00:00+00:00,103626.53978406632,0.0005677443586447062
2019-06-20 10:00:00+00:00,103423.53978406632,-0.001958957622468227
2019-06-21 10:00:00+00:00,103335.33978406632,-0.0008528039185675684
2019-06-24 10:00:00+00:00,103331.08798318605,-4.114566119539642e-05
2019-06-25 10:00:00+00:00,103432.33798318605,0.000979860001246502
2019-06-26 10:00:00+00:00,103447.18798318606,0.00014357211960591698
2019-06-27 10:00:00+00:00,103571.38798318605,0.0012006126258374827
2019-06-28 10:00:00+00:00,103592.98798318606,0.00020855180586676347
2019-07-01 10:00:00+00:00,103557.88798318605,-0.0003388260217545014
2019-07-02 10:00:00+00:00,103632.13798318605,0.000716990288678554
2019-07-03 10:00:00+00:00,103682.08798318605,0.0004819933369324403
2019-07-04 10:00:00+00:00,103723.88798316654,0.0004031554610213206
2019-07-05 10:00:00+00:00,103775.88798316654,0.0005013309953101341
2019-07-08 10:00:00+00:00,103414.48798316655,-0.0034825045299407
2019-07-09 10:00:00+00:00,103517.18798316654,0.000993091026246784
2019-07-10 10:00:00+00:00,103384.58798316654,-0.001280946696712637
2019-07-11 10:00:00+00:00,103381.53714871078,-2.9509567289198735e-05
2019-07-12 10:00:00+00:00,103375.23714871077,-6.0939314444063974e-05
2019-07-15 10:00:00+00:00,103439.28714871078,0.0006195874540810831
2019-07-16 10:00:00+00:00,103361.58714871078,-0.000751165269423204
2019-07-17 10:00:00+00:00,103171.53714871078,-0.0018386908061558405
2019-07-18 10:00:00+00:00,103051.03442971945,-0.0011679841390522805
2019-07-19 10:00:00+00:00,102902.98442971945,-0.0014366668012534278
2019-07-22 10:00:00+00:00,102773.83442971946,-0.0012550656398911952
2019-07-23 10:00:00+00:00,102818.4840058728,0.000434444977178039
2019-07-24 10:00:00+00:00,102862.4840058728,0.0004279386184828926
2019-07-25 10:00:00+00:00,102832.7840058728,-0.000288735006616192
2019-07-26 10:00:00+00:00,102808.08400196517,-0.00024019581057177497
2019-07-29 10:00:00+00:00,102786.13400192051,-0.0002135046116046313
2019-07-30 10:00:00+00:00,103232.7340019205,0.004344944036825504
2019-07-31 10:00:00+00:00,103088.5340019205,-0.0013968437569163994
2019-08-01 10:00:00+00:00,103536.5340019205,0.004345779133804184
2019-08-02 10:00:00+00:00,103786.63400183886,0.002415572457870052
2019-08-05 10:00:00+00:00,104009.13400183289,0.0021438213324280753
2019-08-06 10:00:00+00:00,103964.33400183289,-0.00043073140094807005
2019-08-07 10:00:00+00:00,104356.33400183289,0.0037705238413117126
2019-08-08 10:00:00+00:00,104148.73400182438,-0.001989337801046709
