,portfolio_value,returns,benchmark_period_return,benchmark_volatility,excess_returns
2018-01-01 10:00:00+00:00,200000.0,0.0,-0.008929886143951626,,0.008929886143951626
2018-01-02 10:00:00+00:00,200000.0,0.0,-0.00825539474371706,0.1078770892180286,0.00825539474371706
2018-01-03 10:00:00+00:00,200000.0,0.0,-0.007571403464605719,0.08812307942200183,0.007571403464605719
2018-01-04 10:00:00+00:00,200000.0,0.0,-0.002004474442950599,0.09664617290335095,0.002004474442950599
2018-01-05 10:00:00+00:00,200000.0,0.0,0.003315457727914195,0.09333520633188114,-0.003315457727914195
2018-01-08 10:00:00+00:00,200000.0,0.0,0.008682889293161855,0.08880631832312354,-0.008682889293161855
2018-01-09 10:00:00+00:00,200000.0,0.0,0.009675626635760715,0.08111791030053044,-0.009675626635760715
2018-01-10 10:00:00+00:00,200000.0,0.0,0.009400130148340846,0.0756767073986772,-0.009400130148340846
2018-01-11 10:00:00+00:00,200000.0,0.0,0.011775099867476824,0.07106052526534065,-0.011775099867476824
2018-01-12 10:00:00+00:00,199966.19438169844,-0.00016902809150776132,0.013380579397612946,0.0670108638748167,-0.013549607489120707
2018-01-15 10:00:00+00:00,199953.59438169844,-6.301065057001676e-05,0.019607750001187974,0.06760725867526468,-0.01967076065175799
2018-01-16 10:00:00+00:00,199771.79438169845,-0.0009092109624843081,0.017546276284977846,0.06676801950724293,-0.018455487247462155
2018-01-17 10:00:00+00:00,200160.59438169844,0.0019462206924825143,0.02544542557082452,0.06969136633082722,-0.023499204878342006
2018-01-18 10:00:00+00:00,200050.79438169845,-0.0005485595221135231,0.028086391898503926,0.06701093319067443,-0.02863495142061745
2018-01-19 10:00:00+00:00,200187.59438169844,0.0006838263273225564,0.03549154748277017,0.06801806007807895,-0.03480772115544761
2018-01-22 10:00:00+00:00,200189.99211058984,1.197740998293284e-05,0.04106797638330173,0.06681645184209463,-0.0410559989733188
2018-01-23 10:00:00+00:00,200734.59211058982,0.002720415712385682,0.05292382522122896,0.07313944251902281,-0.05020340950884328
2018-01-24 10:00:00+00:00,201087.79211058983,0.001759537288946289,0.05302832388887091,0.0718084587074616,-0.05126878659992462
2018-01-25 10:00:00+00:00,200346.79211058983,-0.0036849576606443613,0.05111884823468538,0.07185176579802065,-0.05480380589532974
2018-01-29 10:00:00+00:00,200129.99211058984,-0.0010821236402941414,0.05683302537892687,0.07063768864116544,-0.05791514901922101
2018-01-30 10:00:00+00:00,200195.79211058983,0.00032878630187327396,0.049684366524327395,0.07637166615357432,-0.04935558022245412
2018-01-31 10:00:00+00:00,200177.75903290388,-9.0077206397976e-05,0.047903139234975356,0.0757625397930144,-0.04799321644137333
2018-02-01 10:00:00+00:00,199970.59519312487,-0.0010348993853257493,0.04694365146844426,0.07470846174232725,-0.04797855085377001
2018-02-02 10:00:00+00:00,199969.79519173637,-4.0005951261745665e-06,0.020049494368947096,0.11572621172717955,-0.02005349496407327
2018-02-05 10:00:00+00:00,200281.99519173638,0.0015612357841376934,0.01560830099416255,0.11448946503045546,-0.014047065210024856
2018-02-06 10:00:00+00:00,200271.79519173637,-5.092819247298763e-05,-0.0005794926114689458,0.12348747985181216,0.0005285644189959582
2018-02-07 10:00:00+00:00,200420.5951917364,0.0007429902940532251,-0.0063601689078461865,0.12237507524964866,0.007103159201899412
2018-02-08 10:00:00+00:00,200677.99519173638,0.0012842991497643563,0.0050206859862538256,0.12507935606789952,-0.0037363868364894692
2018-02-09 10:00:00+00:00,200680.39519173637,1.195945772569651e-05,-0.0056666777498585175,0.12691630995785635,0.005678637207584214
2018-02-12 10:00:00+00:00,200252.99519173638,-0.0021297546259644307,0.0008217395228213853,0.12620733270632598,-0.002951494148785816
2018-02-14 10:00:00+00:00,199738.99519173638,-0.0025667531190125548,-0.0063316692712166445,0.12577528192712964,0.0037649161522040897
2018-02-15 10:00:00+00:00,199865.39519101317,0.000632825849331331,0.0022087218387969454,0.12615341418941878,-0.0015758959894656144
2018-02-16 10:00:00+00:00,199533.79519101317,-0.0016591166253822065,-0.0070869096419017286,0.12684044142870526,0.005427793016519522
2018-02-19 10:00:00+00:00,199548.14133548032,7.189831904619304e-05,-0.013157332244013498,0.1259426390969861,0.01322923056305969
2018-02-20 10:00:00+00:00,199383.09133548033,-0.0008271187037642846,-0.016035795543606457,0.12426643918318941,0.015208676839842172
2018-02-21 10:00:00+00:00,199509.49133548033,0.0006339554630905297,-0.012473340964902269,0.12294671339168314,0.013107296427992798
2018-02-22 10:00:00+00:00,199421.09133548033,-0.00044308668930126416,-0.014121569949982815,0.12127826264949045,0.013678483260681551
2018-02-23 10:00:00+00:00,199803.49133548033,0.0019175504328010629,-0.0032204589391482408,0.12318563248164618,0.005138009371949304
2018-02-26 10:00:00+00:00,199875.7764290952,0.00036178093351479923,0.004773689135463943,0.12327503640738745,-0.004411908201949144
2018-02-27 10:00:00+00:00,199609.2764290952,-0.0013333281539222863,0.0023369702036302176,0.12185608697866707,-0.003670298357552504
2018-02-28 10:00:00+00:00,199615.4264290952,3.081019133999163e-05,-0.0036574533674691434,0.12125993393175194,0.003688263558809135
2018-03-01 10:00:00+00:00,199256.5263126906,-0.0017979578173136224,-0.007267407340555976,0.12008948443955614,0.0054694495232423535
2018-03-05 10:00:00+00:00,199131.67447951683,-0.0006265884259060162,-0.01606904511967444,0.1205146723566327,0.015442456693768425
2018-03-06 10:00:00+00:00,198568.7738907812,-0.0028267757513059655,-0.028770383177614045,0.12283964147644694,0.02594360742630808
2018-03-07 10:00:00+00:00,198410.77188743177,-0.000795704179733181,-0.03447506044297899,0.12206713140710283,0.03367935626324581
2018-03-08 10:00:00+00:00,199119.37064593247,0.0035713724197532493,-0.027559148620854623,0.12211593344591411,0.031130521040607873
2018-03-09 10:00:00+00:00,198943.37064593247,-0.0008838919057901906,-0.028181390687268437,0.12078137727433812,0.027297498781478247
2018-03-12 10:00:00+00:00,198914.5706459325,-0.0001447648137582469,-0.009775375363963779,0.1275853776182463,0.009630610550205532
2018-03-13 10:00:00+00:00,198949.77064593247,0.00017696039000902886,-0.009618627362500631,0.12625160265283375,0.00979558775250966
2018-03-14 10:00:00+00:00,199060.92055018645,0.0005586832490087623,-0.010525865795210754,0.12496802028803673,0.011084549044219516
2018-03-15 10:00:00+00:00,198860.67055018645,-0.0010059734449460178,-0.016548789002939768,0.12440662693840744,0.01554281555799375
2018-03-16 10:00:00+00:00,198831.42055018645,-0.00014708790792594684,-0.02910762887773144,0.12620423021522928,0.028960540969805493
2018-03-19 10:00:00+00:00,198615.42055018645,-0.0010863474163305131,-0.04108697614105361,0.12760659484360412,0.0400006287247231
2018-03-20 10:00:00+00:00,198709.92055018645,0.00047579387208807056,-0.03688327973818284,0.12688443083048545,0.03735907361027091
2018-03-21 10:00:00+00:00,198595.17055018645,-0.0005774749427823744,-0.03529205002636171,0.12580183663100888,0.034714575083579335
2018-03-22 10:00:00+00:00,198327.42055018645,-0.0013482200964819446,-0.03988049152373274,0.12496105673739039,0.0385322714272508
2018-03-23 10:00:00+00:00,198014.67055018645,-0.0015769377685262986,-0.051266096357271196,0.12604482421464386,0.0496891585887449
2018-03-26 10:00:00+00:00,198583.92055018645,0.0028747869964296235,-0.036636282887392846,0.12947846194079587,0.03951106988382247
2018-03-27 10:00:00+00:00,198862.92055018645,0.0014049475870303585,-0.03257508466767012,0.12874436379084242,0.033980032254700476
2018-03-28 10:00:00+00:00,198673.92055018645,-0.0009504034209952827,-0.03849350920775718,0.12816150044335337,0.0375431057867619
2018-04-02 10:00:00+00:00,198523.17055018645,-0.0007587810195849309,-0.029397375183465968,0.12873052432136078,0.028638594163881037
2018-04-03 10:00:00+00:00,198748.17055018645,0.0011333689633126198,-0.026794408371292877,0.12782768659830132,0.027927777334605497
2018-04-04 10:00:00+00:00,198561.42055018645,-0.0009396312906077009,-0.038621757572590565,0.12895090814988452,0.037682126281982864
2018-04-05 10:00:00+00:00,199195.92055018645,0.0031954847937825104,-0.018885759206569763,0.13461409052056778,0.022081244000352274
2018-04-06 10:00:00+00:00,199103.67055018645,-0.0004631118937838963,-0.019522251091298237,0.13356044335588702,0.01905913919751434
2018-04-09 10:00:00+00:00,199311.35837016793,0.0010431139687558932,-0.014544314559989058,0.13294004167659215,0.015587428528744951
2018-04-10 10:00:00+00:00,199607.45837016794,0.0014856152826476787,-0.01188434847455666,0.13204779987224916,0.01336996375720434
2018-04-11 10:00:00+00:00,199366.70837016794,-0.0012061172561675937,-0.01067786385723557,0.13108501562112063,0.009471746601067976
2018-04-12 10:00:00+00:00,199147.20837016794,-0.0011009862268100967,-0.006868412427741166,0.13033912198241077,0.0057674262009310695
2018-04-13 10:00:00+00:00,199077.30837016794,-0.0003509966349618532,-0.004061198219722173,0.1295075863692889,0.00371020158476032
2018-04-16 10:00:00+00:00,198754.70837016794,-0.0016204759981993666,0.00040374485225380674,0.1288594388719667,-0.0020242208504531733
2018-04-17 10:00:00+00:00,198835.20837016794,0.00040502185160851134,0.002004474442951487,0.1279821209755762,-0.0015994525913429758
2018-04-18 10:00:00+00:00,198839.50837016793,2.162594861965239e-05,0.0009689876454082036,0.12710648165923252,-0.0009473616967885512
2018-04-19 10:00:00+00:00,198958.80837016794,0.0005999813667709741,0.003956699552081444,0.1263494150949157,-0.00335671818531047
2018-04-20 10:00:00+00:00,199003.8188689341,0.0002262302389870463,0.005072935320075356,0.12550692317863327,-0.0048467050810883094
2018-04-23 10:00:00+00:00,199028.5688689341,0.00012436947260940912,0.005353181746933444,0.12466783575629939,-0.005228812274324035
2018-04-24 10:00:00+00:00,198952.0688689341,-0.00038436693000776234,0.008920386265075964,0.12400187611379589,-0.009304753195083726
2018-04-25 10:00:00+00:00,198768.41866894154,-0.0009230876614483297,0.0036194538519640496,0.12357574514663644,-0.004542541513412379
2018-04-26 10:00:00+00:00,198487.91866894154,-0.0014111899761459767,0.008464392079001737,0.12307392465340378,-0.009875582055147714
2018-04-27 10:00:00+00:00,199144.61866894155,0.003308513709065153,0.015983546209786814,0.12298057525771752,-0.012675032500721661
2018-04-30 10:00:00+00:00,199332.71866894152,0.0009445397081637719,0.020372490250750275,0.12242247642703574,-0.019427950542586503
2018-05-02 10:00:00+00:00,198999.41866894154,-0.0016720787346182764,0.018083019441503145,0.12174475155093052,-0.01975509817612142
2018-05-03 10:00:00+00:00,199045.61866894155,0.00023216148222449107,0.013618076369527277,0.1212691615301596,-0.013385914887302786
2018-05-04 10:00:00+00:00,199048.91866894154,1.657911398411649e-05,0.008397892926866213,0.12089099962349559,-0.008381313812882096
2018-05-07 10:00:00+00:00,199402.01866894154,0.0017739357860431237,0.018648262234657542,0.1214055351082905,-0.01687432644861442
2018-05-08 10:00:00+00:00,199613.21866894152,0.001059166809893819,0.01784552246958948,0.12070225980430802,-0.016786355659695662
2018-05-09 10:00:00+00:00,199468.01866894154,-0.0007274067367291082,0.021099230984805928,0.12010431734549366,-0.021826637721535036
2018-05-10 10:00:00+00:00,199398.71866894152,-0.0003474241157178648,0.017470277253966104,0.11958712309966205,-0.01781770136968397
2018-05-11 10:00:00+00:00,199646.21866894152,0.001241231647084673,0.025849170423078105,0.11966720284549237,-0.024607938775993432
2018-05-14 10:00:00+00:00,199744.5183569738,0.0004923693956622177,0.025711422179368393,0.11899539001429577,-0.025219052783706175
2018-05-15 10:00:00+00:00,199375.4655502103,-0.0018476242041542967,0.0263716637612883,0.11833376136628758,-0.028219287965442597
2018-05-16 10:00:00+00:00,199236.4155502103,-0.0006974278385571964,0.020548238009966635,0.11809824738906018,-0.02124566584852383
2018-05-17 10:00:00+00:00,199106.9655502103,-0.000649730620993827,0.014359066921898034,0.11791348465756546,-0.01500879754289186
2018-05-18 10:00:00+00:00,199026.41554915468,-0.00040455641937509057,0.007409905523705795,0.11784155715994407,-0.007814461943080886
2018-05-21 10:00:00+00:00,199576.66546224736,0.0027647079488135606,-0.0005794926114679466,0.1179416040125904,0.0033442005602815073
2018-05-22 10:00:00+00:00,200200.06525244899,0.003123610612281391,0.0015959796512605706,0.11737118373779895,0.0015276309610208205
2018-05-23 10:00:00+00:00,201344.86525244897,0.005718279854486585,-0.009300381420135895,0.11807811849379782,0.01501866127462248
2018-05-24 10:00:00+00:00,201312.41525244896,-0.00016116626544893098,0.0006554916424827972,0.11858316031882599,-0.0008166579079317282
2018-05-25 10:00:00+00:00,200959.71523836366,-0.0017520032912179406,0.0080511473478726,0.11855897631315745,-0.009803150639090541
2018-05-28 10:00:00+00:00,201207.21523836366,0.0012315901209674074,0.014881560260108007,0.11843254345722348,-0.0136499701391406
2018-05-29 10:00:00+00:00,200817.51523836365,-0.0019368092716670615,0.00992737342599015,0.11810930313071939,-0.01186418269765721
2018-05-30 10:00:00+00:00,200592.81523836366,-0.0011189263034815378,0.008573640686082573,0.1175457266864737,-0.009692566989564111
2018-05-31 10:00:00+00:00,200335.36515620755,-0.0012834461785193874,0.01951750115186157,0.11816828856550451,-0.02080094733038096
2018-06-01 10:00:00+00:00,200490.06504789338,0.0007722046058378229,0.015199806202472299,0.11779711801511385,-0.014427601596634476
2018-06-04 10:00:00+00:00,200793.61316903325,0.0015140307379688522,0.009319381177891106,0.11759304314931428,-0.007805350439922254
2018-06-05 10:00:00+00:00,200664.31316903324,-0.0006439447846938728,0.0075334039491008475,0.11706782214141614,-0.00817734873379472
2018-06-06 10:00:00+00:00,201182.41316903324,0.002581923969527944,0.015332804506743791,0.11710325259978203,-0.012750880537215847
2018-06-07 10:00:00+00:00,201074.7048206179,-0.0005353765605984329,0.022395964451454642,0.11701496474565108,-0.022931341012053075
2018-06-08 10:00:00+00:00,200968.6548206179,-0.0005274159178532134,0.022125217903472993,0.11647441903999207,-0.022652633821326207
2018-06-11 10:00:00+00:00,200973.7548206179,2.537709178862535e-05,0.02427219052957197,0.11597355662803525,-0.024246813437783343
2018-06-12 10:00:00+00:00,200357.1548206179,-0.003068062297738039,0.030960105258659,0.11583294211212634,-0.03402816755639704
2018-06-13 10:00:00+00:00,200239.9048206179,-0.0005852049561443362,0.031216601988325543,0.11531001834743437,-0.03180180694446988
2018-06-14 10:00:00+00:00,200497.6548206179,0.0012872059654189805,0.026946406433318915,0.11498555188825159,-0.025659200467899934
2018-06-15 10:00:00+00:00,200810.60433620648,0.0015608637211672605,0.02749264946872021,0.11447634234130434,-0.02593178574755295
