,returns
2021-01-01,0.0013050000000001116
2021-01-04,0.0068111114994937605
2021-01-05,-0.0023707377557334874
2021-01-06,0.0012031002202368413
2021-01-07,0.003143170679630103
2021-01-08,0.0009008919820603367
2021-01-11,-0.00044509505252066095
2021-01-12,0.000801527850620154
2021-01-13,-0.0013891910063484891
2021-01-14,-0.004564469417558281
2021-01-15,-0.00401844106369309
2021-01-18,-0.0023019499163612345
2021-01-19,0.0066615282977324775
2021-01-20,0.015084396052404747
2021-01-21,0.016133693165953922
2021-01-22,0.011577968119617754
2021-01-25,-0.00607533414337702
2021-01-27,-0.0018121674097496543
2021-01-28,0.0008789118782785987
2021-01-29,-0.002970320785046554
2021-02-01,0.012681926690285117
2021-02-02,0.01087395620951237
2021-02-03,0.0010625343795696018
2021-02-04,0.014728190677469
2021-02-05,0.00024067277296513367
2021-02-08,0.004904841448689634
2021-02-09,-0.005115737223318373
2021-02-10,0.000911775323750863
2021-02-11,-0.003112009211177158
2021-02-12,-0.0010900522297327964
2021-02-15,-0.001518451272572774
2021-02-16,0.00038600342287375966
2021-02-17,0.0028497445457380532
2021-02-18,-0.0013165214166507289
2021-02-19,0.003040346088863277
2021-02-22,-0.003586452004016416
2021-02-23,-0.0034693195117870834
2021-02-24,0.006603936262928434
2021-02-25,-0.0016714046280766892
2021-02-26,-0.004401159420291179
2021-03-01,0.008347463153777879
2021-03-02,-0.0022497551601153853
2021-03-03,0.0004954139484487641
2021-03-04,0.009019473547814405
2021-03-05,-0.003980975705957679
2021-03-08,-0.0023345873490225877
2021-03-09,-0.0014723394042330806
2021-03-10,0.0028288412382200256
2021-03-12,0.0037841948791226265
2021-03-15,0.0012903166556466061
2021-03-16,-0.0034944991447179996
2021-03-17,-0.0013576014174280226
2021-03-18,-0.003442396313363183
2021-03-19,0.0015167419642720947
2021-03-22,-0.001671430088513226
2021-03-23,0.0008371142221559325
2021-03-24,-0.003114602587802162
2021-03-25,0.0016595125297824698
2021-03-26,-0.0023139149589993524
2021-03-30,-0.0006911459106431206
2021-03-31,0.0015735604706774708
2021-04-01,0.00955166053370582
2021-04-05,-0.0053297220373195175
2021-04-06,-0.00036921827261160445
2021-04-07,-0.0007987294200227923
2021-04-08,0.0013908077312267952
2021-04-09,-0.00018456824872348232
2021-04-12,-0.0023167591216615158
2021-04-13,0.006624109538348133
2021-04-15,-0.000620370200172693
2021-04-16,-0.00021611480754446522
2021-04-19,-0.0011405969737393606
2021-04-20,-0.0003315191866742895
2021-04-22,-0.00011054304269919601
2021-04-23,-0.0006955768681544683
2021-04-26,-0.0011754673058727017
2021-04-27,9.691711279469217e-05
2021-04-28,0.005772931366260892
2021-04-29,-0.005363566289824817
2021-04-30,0.006545716223137266
2021-05-03,0.003771734447897579
2021-05-04,-0.00258874557698896
2021-05-05,0.0012725558230868295
2021-05-06,0.0008000512032766416
2021-05-07,-9.592939596403394e-05
2021-05-10,0.003207090319335748
2021-05-11,0.0033653320703872502
2021-05-12,-0.0018109117645732642
2021-05-14,0.001054871505738575
2021-05-17,-0.0014807143765580566
2021-05-18,0.0004958196490143507
2021-05-19,0.00048648083401992004
2021-05-20,-0.004480718369126779
2021-05-21,0.0013922617634705148
2021-05-24,-0.0012763649127284227
2021-05-25,-0.0017618089121962388
2021-05-26,0.0016140315582038323
2021-05-27,0.0006253994339453506
2021-05-28,-0.002162438354539442
2021-05-31,-0.0025968919592351813
2021-06-01,-0.0007609268639284794
2021-06-02,0.005266320777655764
2021-06-03,-0.004472088237038707
2021-06-04,0.0006371558098081653
2021-06-07,0.003701396269287338
2021-06-08,0.002318533664377842
2021-06-09,0.0013933664827046055
2021-06-10,0.0008321283387426881
2021-06-11,-0.004507021776364861
2021-06-14,-0.0023823758951041496
2021-06-15,-0.0006176030596506399
2021-06-16,-0.003405782505995991
2021-06-17,-0.0012769397541665395
2021-06-18,0.004162259117877154
2021-06-21,-0.0006503767146797124
2021-06-22,0.00034373238371565584
2021-06-23,0.0004306632213595396
2021-06-24,-0.000769364633040226
2021-06-25,-0.0019432248366147986
2021-06-28,0.006470129035219374
2021-06-29,-0.003732109371792469
2021-06-30,-0.0007968455905604799
2021-07-01,0.0021907813022752354
2021-07-02,-0.0009146411176909064
2021-07-05,0.0007598471150997987
2021-07-06,0.00217261047152717
2021-07-07,0.0011364362454708843
2021-07-08,-0.0020423514394471987
2021-07-09,-0.003193136811520225
2021-07-12,0.0009532189470604635
2021-07-13,0.0037039411032167013
2021-07-14,0.0014688105827320719
2021-07-15,-0.00444096252738535
2021-07-16,0.0014228720970677067
2021-07-19,-0.0051260262331944695
2021-07-20,-0.0008954771515539139
2021-07-22,0.0026888392487809387
2021-07-23,-0.0017006568844500913
2021-07-26,-0.0013178436954708328
2021-07-27,0.001098885941156924
2021-07-28,-0.0012124997703584217
2021-07-29,-0.0071826659554502514
2021-07-30,0.007234629885227495
2021-08-02,0.0021382456269434247
2021-08-03,0.00034873103201182865
2021-08-04,0.0010137196170800777
2021-08-05,-0.005906612289786173
2021-08-06,0.0
2021-08-09,0.40127500103714886
2021-08-10,-0.001805956696513844
2021-08-11,-0.0005767107713100517
2021-08-12,0.005991360833581538
2021-08-13,0.00025566477758820483
2021-08-16,0.0002293841036826727
2021-08-17,-0.00024898848428267506
2021-08-18,-0.0022545623756800026
2021-08-20,-0.0033139445135985657
2021-08-23,0.00017135588640515564
2021-08-24,2.9652668410706795e-05
2021-08-25,-0.0009620358259497808
2021-08-26,0.0012993394474847264
2021-08-27,0.001435981885551163
2021-08-30,0.0007070949579184305
