,period_open,period_close,longs_count,portfolio_value,ending_cash,starting_cash,ending_value,starting_value,net_leverage,gross_leverage,ending_exposure,returns,short_exposure,starting_exposure,long_exposure,positions,transactions,short_value,orders,capital_used,pnl,long_value,shorts_count,pipeline_rows,selected_cnt,pipeline_size,invested,leverage,pos_cnt,excess_return,max_leverage,max_drawdown,sortino,period_label,sharpe,alpha,beta,trading_days,algorithm_period_return,treasury_period_return,benchmark_period_return,benchmark_volatility,algo_volatility
2024-03-21 10:00:00+00:00,2024-03-21 03:46:00+00:00,2024-03-21 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-03,,0.0,0.0,25,0.0,0.0,0.2848409820440625,0.4821010174341669,0.0
2024-03-22 10:00:00+00:00,2024-03-22 03:46:00+00:00,2024-03-22 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-03,,0.0,0.0,26,0.0,0.0,0.3036952639709021,0.47253936726612494,0.0
2024-03-26 10:00:00+00:00,2024-03-26 03:46:00+00:00,2024-03-26 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-03,,0.0,0.0,27,0.0,0.0,0.30128507104591384,0.4649362132952949,0.0
2024-03-27 10:00:00+00:00,2024-03-27 03:46:00+00:00,2024-03-27 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-03,,0.0,0.0,28,0.0,0.0,0.37600105172054876,0.47773128314857966,0.0
2024-03-28 10:00:00+00:00,2024-03-28 03:46:00+00:00,2024-03-28 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-03,,0.0,0.0,29,0.0,0.0,0.39484437822500196,0.4691531767366441,0.0
2024-04-01 10:00:00+00:00,2024-04-01 03:46:00+00:00,2024-04-01 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,30,0.0,0.0,0.43516033260662335,0.46360588636438754,0.0
2024-04-02 10:00:00+00:00,2024-04-02 03:46:00+00:00,2024-04-02 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,31,0.0,0.0,0.409919039428565,0.4638216435458328,0.0
2024-04-03 10:00:00+00:00,2024-04-03 03:46:00+00:00,2024-04-03 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,32,0.0,0.0,0.4255414717514432,0.45628115002897085,0.0
2024-04-04 10:00:00+00:00,2024-04-04 03:46:00+00:00,2024-04-04 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,33,0.0,0.0,0.4285870791748374,0.4498440780328049,0.0
2024-04-05 10:00:00+00:00,2024-04-05 03:46:00+00:00,2024-04-05 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,34,0.0,0.0,0.4614533463337678,0.44413225187781236,0.0
2024-04-08 10:00:00+00:00,2024-04-08 03:46:00+00:00,2024-04-08 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,35,0.0,0.0,0.4677308033611234,0.43798941556266363,0.0
2024-04-09 10:00:00+00:00,2024-04-09 03:46:00+00:00,2024-04-09 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,36,0.0,0.0,0.43516033260662357,0.44072934358527893,0.0
2024-04-10 10:00:00+00:00,2024-04-10 03:46:00+00:00,2024-04-10 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,37,0.0,0.0,0.4559756351406128,0.434693976658819,0.0
2024-04-12 10:00:00+00:00,2024-04-12 03:46:00+00:00,2024-04-12 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,38,0.0,0.0,0.4772291545700542,0.4289057771702652,0.0
2024-04-15 10:00:00+00:00,2024-04-15 03:46:00+00:00,2024-04-15 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,39,0.0,0.0,0.44037511366250714,0.43279679450826075,0.0
2024-04-16 10:00:00+00:00,2024-04-16 03:46:00+00:00,2024-04-16 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,40,0.0,0.0,0.4603578040951368,0.4273374612755977,0.0
2024-04-18 10:00:00+00:00,2024-04-18 03:46:00+00:00,2024-04-18 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-04,,0.0,0.0,41,0.0,0.0,0.4022940654476932,0.4395229600498373,0.0
