Date,open,high,low,close,volume
2018-01-02,175.35000610351562,177.82000732421875,174.4199981689453,177.0,2301100
2018-01-03,176.91000366210938,181.44000244140625,175.75999450683594,180.33999633789062,3084000
2018-01-04,180.6300048828125,180.86000061035156,178.75,179.5800018310547,2021100
2018-01-05,180.83999633789062,180.8800048828125,179.02999877929688,180.64999389648438,2211400
2018-01-08,180.47999572753906,181.25,178.42999267578125,180.60000610351562,2356200
2018-01-09,180.52999877929688,184.52999877929688,180.1199951171875,183.3800048828125,3031700
2018-01-10,182.66000366210938,183.6999969482422,180.3699951171875,182.86000061035156,2542700
2018-01-11,182.86000061035156,182.86000061035156,181.10000610351562,181.9600067138672,2101300
2018-01-12,182.33999633789062,185.61000061035156,181.75,185.0399932861328,3111400
2018-01-16,185.6199951171875,187.4499969482422,184.1699981689453,185.5399932861328,3374600
2018-01-17,187.6999969482422,189.3000030517578,185.89999389648438,188.00999450683594,4018200
2018-01-18,187.4499969482422,188.55999755859375,185.5,187.58999633789062,3084900
2018-01-19,188.36000061035156,189.72000122070312,187.60000610351562,189.27999877929688,3652300
2018-01-22,189.72999572753906,192.57000732421875,189.42999267578125,192.3300018310547,3579800
2018-01-23,193.0,196.02999877929688,191.60000610351562,191.99000549316406,3486700
2018-01-24,192.75,192.94000244140625,189.50999450683594,190.6300048828125,2765700
2018-01-25,191.39999389648438,191.8000030517578,188.89999389648438,190.0800018310547,2470300
2018-01-26,191.0500030517578,196.8000030517578,190.99000549316406,196.00999450683594,3920300
2018-01-29,196.2100067138672,201.22999572753906,195.64999389648438,198.0,4565700
2018-01-30,196.17999267578125,196.47000122070312,190.5500030517578,191.27000427246094,3990800
2018-01-31,191.63999938964844,192.27000427246094,184.64999389648438,186.0500030517578,4677700
2018-02-01,185.0,186.8300018310547,182.3300018310547,185.55999755859375,4078100
2018-02-02,183.4600067138672,192.60000610351562,183.00999450683594,187.00999450683594,7029400
2018-02-05,186.82000732421875,188.60000610351562,174.6199951171875,174.75,6922800
2018-02-06,177.99000549316406,180.27999877929688,172.0399932861328,176.64999389648438,7527700
2018-02-07,176.25,180.99000549316406,176.0,177.47000122070312,5715700
2018-02-08,177.92999267578125,180.4199981689453,173.0,173.1199951171875,6026800
2018-02-09,174.1300048828125,175.4600067138672,168.25,173.4600067138672,6093900
2018-02-12,174.3000030517578,176.6699981689453,173.0,174.8699951171875,4324800
2018-02-13,173.8699951171875,176.6999969482422,172.4600067138672,175.94000244140625,3834700
2018-02-14,174.0800018310547,180.30999755859375,174.05999755859375,179.52000427246094,5958700
2018-02-15,180.0,185.0,179.89999389648438,183.60000610351562,4493400
2018-02-16,183.8000030517578,186.1199951171875,182.67999267578125,183.5500030517578,4365800
2018-02-20,182.88999938964844,184.30999755859375,182.13999938964844,182.97999572753906,4078400
2018-02-21,183.19000244140625,185.5,182.39999389648438,182.42999267578125,4054600
2018-02-22,182.50999450683594,185.16000366210938,182.00999450683594,182.4499969482422,3868200
2018-02-23,183.6300048828125,186.7899932861328,182.77000427246094,186.6699981689453,4163400
2018-02-26,187.4600067138672,190.3699951171875,187.02999877929688,188.5,4943600
2018-02-27,188.8300018310547,190.10000610351562,185.5500030517578,185.7899932861328,5016100
2018-02-28,185.8800048828125,187.38999938964844,183.69000244140625,183.77000427246094,4544000
2018-03-01,184.2100067138672,185.57000732421875,180.3800048828125,183.2899932861328,11757800
