,returns
2021-01-01,-5.999999999994898e-05
2021-01-04,0.006840410424624022
2021-01-05,0.0003724746220628017
2021-01-06,-0.00019857916606480508
2021-01-07,0.0017329473511731308
2021-01-08,0.0015961138098552485
2021-01-11,-0.0012669378705545409
2021-01-12,-0.001318097578862254
2021-01-13,-0.00016870100228350005
2021-01-14,-0.0030272051452551185
2021-01-15,-0.005181785600509081
2021-01-18,-0.0016862225113211116
2021-01-19,0.005172465642196977
2021-01-20,0.012779855397656137
2021-01-21,0.013342326685144235
2021-01-22,0.019954038178435995
2021-01-25,-0.009174486733673604
2021-01-27,-0.0032980134997397936
2021-01-28,0.0021754020393793816
2021-01-29,-0.0024209578907349316
2021-02-01,0.011429756930709356
2021-02-02,0.009635795549407744
2021-02-03,-0.004545132408872887
2021-02-04,0.01776518441524
2021-02-05,0.00020052603107778566
2021-02-08,0.005739489647006213
2021-02-09,-0.0026053497751614696
2021-02-10,0.005256846449886998
2021-02-11,-0.0040087109705516655
2021-02-12,-0.0007288359051490501
2021-02-15,-0.0012961371396711385
2021-02-16,-0.0032329190235194094
2021-02-17,0.0043914299447915806
2021-02-18,-0.0017284478352582733
2021-02-19,0.0018664184314645116
2021-02-22,-0.008366976227754175
2021-02-23,-0.0025720309205882197
2021-02-24,0.007548109215079979
2021-02-25,-0.088066645533033
2021-02-26,-0.005096694050108153
2021-03-01,0.007414448669201379
2021-03-02,-0.0024277910671584024
2021-03-03,7.669221369432933e-05
2021-03-04,0.010935471007453179
2021-03-05,-0.005087462893380801
2021-03-08,-0.006348641573691638
2021-03-09,-0.005621885966257567
2021-03-10,0.00038068389346990195
2021-03-12,0.0025609248126889916
2021-03-15,-0.006160269595145262
2021-03-16,-0.0035559822046054013
2021-03-17,-0.004563135459343615
2021-03-18,-0.003241617582784184
2021-03-19,0.002035862500979091
2021-03-22,-0.0030111223984781166
2021-03-23,0.0011025358324152634
2021-03-24,-0.0030690857464982235
2021-03-25,-0.0030157068062833803
2021-03-26,0.001979792463134178
2021-03-30,0.0030660216665534534
2021-03-31,-0.0006165550249236373
2021-04-01,0.009656607482695367
2021-04-05,-0.005654661730056576
2021-04-06,0.0009113491612984248
2021-04-07,0.0015296725252089693
2021-04-08,-0.0015221411798922446
2021-04-09,-0.002981285022294222
2021-04-12,-0.0020195589325036067
2021-04-13,0.009401847949424447
2021-04-15,-0.004341136673280288
2021-04-16,0.001545273388519508
2021-04-19,-0.0011221012384667883
2021-04-20,-0.0015238194299970198
2021-04-22,-0.0009427721668654465
2021-04-23,-0.0031959375619112773
2021-04-26,0.0013232702034073895
2021-04-27,0.0013319682834846969
2021-04-28,0.005002582146155232
2021-04-29,-0.007209592027407452
2021-04-30,0.005735317952016095
2021-05-03,0.006633119853613811
2021-05-04,-0.0019778562723343773
2021-05-05,-0.0018265454489008182
2021-05-06,-0.0006790801832995408
2021-05-07,0.0008144125077169662
2021-05-10,0.0002798884592649653
2021-05-11,0.0017254958857546576
2021-05-12,-0.005162398290924908
2021-05-14,-0.007487404002640585
2021-05-17,-0.0033056898728540673
2021-05-18,-0.001172129596535676
2021-05-19,-0.0004999236958551645
2021-05-20,-0.0037855254983304443
2021-05-21,0.0024945168194916434
2021-05-24,-0.0036639305803752853
2021-05-25,-0.003180028784287914
2021-05-26,0.001247405661628287
2021-05-27,0.004204086393180928
2021-05-28,-0.002407361457931634
2021-05-31,-0.0021485687674299703
2021-06-01,0.0009015841363624322
2021-06-02,0.0055635918549021834
2021-06-03,-0.004684445428054351
2021-06-04,0.0006352971072800528
2021-06-07,0.00410035554050614
2021-06-08,0.002060247756648037
2021-06-09,-0.0018982615920147827
2021-06-10,0.0027290017016754486
2021-06-11,-0.003289007045620518
2021-06-14,-0.0041327324003044286
2021-06-15,-0.0013074247966076147
2021-06-16,-0.0035298981311672195
2021-06-17,-0.0001382919875747568
2021-06-18,0.0033673436818424385
2021-06-21,-0.003976353948518807
2021-06-22,-0.0008995821467536746
2021-06-23,-0.002147088909726147
2021-06-24,-0.004623771310193536
2021-06-25,-7.50964184370595e-05
2021-06-28,0.008572363515420678
2021-06-29,0.001223332677342981
2021-06-30,-0.0009030976248527445
2021-07-01,0.002041782092932598
2021-07-02,0.0008490090472539347
2021-07-05,-0.001389072979348649
2021-07-06,0.0012211114237632437
2021-07-07,-0.001209016719428746
2021-07-08,-0.0020174670170682862
2021-07-09,-0.004420800638383349
2021-07-12,-0.0012610610011535295
2021-07-13,0.004692148008647035
2021-07-14,-0.0006070772425912363
2021-07-15,-0.005941248248264697
2021-07-16,-0.0006432384913900302
2021-07-19,-0.00049883069793355
2021-07-20,-0.0017655613572824524
2021-07-22,0.0002956766694997004
2021-07-23,-0.002198109303539031
2021-07-26,-0.0009425832166329862
2021-07-27,0.0017413807046395835
2021-07-28,0.0005758632566943422
2021-07-29,-0.006072667616921379
2021-07-30,0.007587154871041113
2021-08-02,0.0006821062581907622
2021-08-03,-0.0010197783323940834
2021-08-04,-0.0005050369375416697
2021-08-05,-0.0006504292295368419
2021-08-06,0.0
2021-08-09,-0.0019310419019963332
2021-08-10,-0.005303124208438481
2021-08-11,-0.001966765456446584
2021-08-12,0.011058391783024701
2021-08-13,0.000279208122809127
2021-08-16,-0.007461364624541722
2021-08-17,-0.004034547844004588
2021-08-18,-0.0016779161259147246
2021-08-20,-0.0034049867281669144
2021-08-23,-0.0032638001986661225
2021-08-24,-0.00010403889959642587
2021-08-25,-0.0007228717724055977
2021-08-26,0.0004713026036733403
2021-08-27,-0.0010791031940339257
2021-08-30,0.0006909334181470772
