,order_str,order_id
112,[],112
113,[],113
114,[],114
115,[],115
116,"[{'id': '967643baeb024e1b978ae0daec1c69b4', 'dt': Timestamp('2018-06-20 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-20 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",116
117,[],117
118,[],118
119,[],119
120,[],120
121,"[{'id': 'cddf685aacd645a7b322e2039ab60036', 'dt': Timestamp('2018-06-27 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-27 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",121
122,"[{'id': '33c255236b784f928341b52e86f05fbe', 'dt': Timestamp('2018-06-28 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-28 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",122
123,[],123
124,[],124
125,[],125
126,[],126
127,[],127
128,[],128
129,[],129
130,[],130
131,[],131
132,[],132
133,[],133
134,[],134
135,"[{'id': '901161186722432c9cb14a94fc20006d', 'dt': Timestamp('2018-07-17 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-07-17 04:15:00+0000', tz='UTC'), 'amount': -78, 'filled': -78, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",135
136,[],136
137,[],137
138,[],138
139,[],139
140,"[{'id': '4aed5b0879b44001b2a042d9ba2baeff', 'dt': Timestamp('2018-07-24 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-07-24 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",140
141,[],141
142,"[{'id': 'bfcc0f6e15584790b6b1a14982369a29', 'dt': Timestamp('2018-07-26 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-07-26 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",142
143,"[{'id': '21c0e08fb558431cac1d98d2174e80e6', 'dt': Timestamp('2018-07-27 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-07-27 04:15:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",143
144,"[{'id': '0d35d77698524dc4add948f6a5c70851', 'dt': Timestamp('2018-07-30 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-07-30 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",144
145,[],145
146,[],146
147,"[{'id': 'ec69b3586c5944e6a8ae9d21c4fbabbc', 'dt': Timestamp('2018-08-02 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-02 04:15:00+0000', tz='UTC'), 'amount': 67, 'filled': 67, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",147
148,[],148
149,[],149
150,[],150
151,[],151
